url,currency,price,price_unit_scale,title,address,facilities,k. tidur,k. mandi,l. tanah,l. bangunan,tipe properti,sertifikat,daya listrik,km. pembantu,jumlah lantai,tahun dibangun,kondisi properti,kondisi perabotan,id iklan,carport,hadap,garasi,kt. pembantu,bedrooms,bathrooms,land size,building size,carports,certificate,electricity,maid bedrooms,maid bathrooms,floors,building age,property condition,building orientation,garages,furnishing
https://www.rumah123.com/properti/bekasi/hos11219113/#qid~a97b634a-8510-4d01-966d-4ba5d66e1e36,Rp,764,Juta,Gracia Ayu Rumah 2 Lantai 3 Kamar Tidur Strategis 2 Menit Stasiun Cibitung,"Cikarang, Bekasi","Track Lari,  One Gate System, Taman,  Playground, CCTV",3,3,78 m²,83 m²,rumah,shm - sertifikat hak milik,2200 mah,,2,2022,baru,unfurnished,hos11219113,2,,,,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/bekasi/hos11219113/#qid~9a12dd35-89ca-40ce-a350-946cd22e0aaf,Rp,764,Juta,Gracia Ayu Rumah 2 Lantai 3 Kamar Tidur Strategis 2 Menit Stasiun Cibitung,"Cikarang, Bekasi","Track Lari,  One Gate System, Taman,  Playground, CCTV",3,3,78 m²,83 m²,rumah,shm - sertifikat hak milik,2200 mah,,2,2022,baru,unfurnished,hos11219113,2,,,,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/bekasi/hos11219111/#qid~9a12dd35-89ca-40ce-a350-946cd22e0aaf,Rp,764,Juta,Gracia Ayu Rumah 2 Lantai 3 Kamar Tidur Strategis 2 Menit Stasiun Cibitung,"Cibitung, Bekasi","Tempat Gym,  One Gate System, Taman,  Playground, CCTV",3,3,78 m²,83 m²,rumah,shm - sertifikat hak milik,2200 mah,,2,2022,baru,unfurnished,hos11219111,2,,,,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/bekasi/hos11219104/#qid~9a12dd35-89ca-40ce-a350-946cd22e0aaf,Rp,764,Juta,Gracia Ayu Rumah 2 Lantai 3 Kamar Tidur Strategis 2 Menit Stasiun Cibitung,"Summarecon Bekasi, Bekasi","Track Lari,  One Gate System, Taman,  Playground, CCTV",3,3,78 m²,83 m²,rumah,shm - sertifikat hak milik,2200 mah,,2,2022,baru,unfurnished,hos11219104,2,,,,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/bekasi/hos11219097/#qid~9a12dd35-89ca-40ce-a350-946cd22e0aaf,Rp,764,Juta,Gracia Ayu Rumah 2 Lantai 3 Kamar Tidur Strategis 2 Menit Stasiun Cibitung,"Bekasi Utara, Bekasi","Track Lari,  One Gate System, Taman,  Playground, CCTV",3,3,78 m²,83 m²,rumah,shm - sertifikat hak milik,2200 mah,,2,2022,baru,unfurnished,hos11219097,2,,,,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/bekasi/hos11219055/#qid~9a12dd35-89ca-40ce-a350-946cd22e0aaf,Rp,764,Juta,Gracia Ayu Rumah 2 Lantai 3 Kamar Tidur Strategis 2 Menit Stasiun Cibitung,"Bekasi Timur, Bekasi","Track Lari,  One Gate System, Taman,  Playground, CCTV",3,3,78 m²,83 m²,rumah,shm - sertifikat hak milik,2200 mah,,2,2022,baru,unfurnished,hos11219055,2,,,,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/bekasi/hos11219044/#qid~9a12dd35-89ca-40ce-a350-946cd22e0aaf,Rp,764,Juta,Gracia Ayu Rumah 2 Lantai 3 Kamar Tidur Strategis 2 Menit Stasiun Cibitung,"Bekasi Kota, Bekasi","Track Lari,  One Gate System, Keamanan 24 jam,  CCTV,  Playground, Taman, CCTV",3,3,78 m²,83 m²,rumah,shm - sertifikat hak milik,2200 mah,,2,2022,baru,unfurnished,hos11219044,2,,,,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/bekasi/hos11219021/#qid~9a12dd35-89ca-40ce-a350-946cd22e0aaf,Rp,764,Juta,Gracia Ayu Rumah 2 Lantai 3 Kamar Tidur Strategis 2 Menit Stasiun Cibitung,"Bekasi Barat, Bekasi","Track Lari,  One Gate System, Keamanan 24 jam,  CCTV,  Playground, Taman, CCTV",3,3,78 m²,83 m²,rumah,shm - sertifikat hak milik,2200 mah,,2,2022,baru,unfurnished,hos11219021,2,,,,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/bekasi/hos11218993/#qid~9a12dd35-89ca-40ce-a350-946cd22e0aaf,Rp,764,Juta,Gracia Ayu Rumah 2 Lantai 3 Kamar Tidur Strategis 2 Menit Stasiun Cibitung,"Bekasi, Bekasi","Track Lari,  One Gate System, Keamanan 24 jam,  CCTV,  Playground, Taman, CCTV",3,3,78 m²,83 m²,rumah,shm - sertifikat hak milik,2200 mah,,2,2022,baru,unfurnished,hos11218993,1,,,,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/bekasi/hos11218764/#qid~9a12dd35-89ca-40ce-a350-946cd22e0aaf,Rp,"1,2",Miliar,Dijual Rumah 2lantai bisa Kpr di bekasi kota perumnas 3,"Bekasi, Bekasi","Tempat Jemuran,  Ac,  Mesin Cuci, Track Lari,  AC,  Taman,  CCTV, Kulkas, Wastafel, Jogging Track,  Masjid, Keamanan,  Kitchen Set",,2,120 m²,90 m²,rumah,shm - sertifikat hak milik,2200 mah,,2,2021,baru,furnished,hos11218764,2,selatan,,,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/bekasi/hos11218749/#qid~9a12dd35-89ca-40ce-a350-946cd22e0aaf,Rp,665,Juta,Rumah Kpr 1lantai di tambun bekasi deket stasiun bekasi,"Tambun Selatan, Bekasi","Tempat Jemuran,  One Gate System, Masjid, Keamanan 24 jam,  Taman, Taman, Ac, AC,  Keamanan",3,1,97 m²,54 m²,rumah,shm - sertifikat hak milik,1300 mah,,1,2022,baru,semi furnished,hos11218749,1,selatan,,,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/bekasi/hos11218057/#qid~9a12dd35-89ca-40ce-a350-946cd22e0aaf,Rp,650,Juta,Rumah Murah Baru 2 Lantai One Gate Di Kodau Jati Mekar,"Jati Mekar, Bekasi"," CCTV, Masjid, Keamanan, CCTV",2,2,50 m²,68 m²,rumah,shm - sertifikat hak milik,1300 mah,,2,2022,baru,,hos11218057,2,selatan,,,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/bekasi/hos11218028/#qid~9a12dd35-89ca-40ce-a350-946cd22e0aaf,Rp,690,Juta,Rumah 2 Lantai termurah di Jababeka Cikarang timur,"Jababeka, Bekasi","Masjid, Akses Parkir,  Tempat Laundry, Ac, AC",2,2,90 m²,55 m²,rumah,shm - sertifikat hak milik,2200 mah,,2,2022,baru,unfurnished,hos11218028,2,timur,2,,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/bekasi/hos11217748/#qid~9a12dd35-89ca-40ce-a350-946cd22e0aaf,Rp,700,Juta,Rumah Exclusive Siap Huni di Jatiasih Bekasi,"Cikunir, Bekasi"," Jalur Telepon,  Jogging Track, Tempat Jemuran, Track Lari,  Taman,  CCTV, Ac, Taman, AC,  Masjid, CCTV, Jalur Telepon,  Keamanan",3,2,82 m²,60 m²,rumah,shm - sertifikat hak milik,2200 mah,,1,2022,bagus,unfurnished,hos11217748,2,timur,2,,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/bekasi/hos11217699/#qid~9a12dd35-89ca-40ce-a350-946cd22e0aaf,Rp,700,Juta,Rumah Baru Siap Huni DP suka2 Free biaya Bphtb,"Jatibening, Bekasi","Tempat Jemuran,  Jogging Track, Track Lari,  One Gate System, Masjid, Keamanan 24 jam,  Taman,  CCTV, Taman,  Masjid, CCTV,  Keamanan",3,2,78 m²,46 m²,rumah,shm - sertifikat hak milik,2200 mah,,1,2022,bagus,unfurnished,hos11217699,2,timur,2,,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/bekasi/hos11217690/#qid~641a0fcf-f35e-4880-94aa-bcf48913be0e,Rp,550,Juta,Hunian Cluster 2lantai Termurah Dijatiasih Cuma 500jt An,"Jati Asih, Bekasi","Tempat Jemuran, Track Lari, Akses Parkir, Keamanan 24 jam,  Taman,  Playground, Taman, AC, CCTV",2,1,60 m²,40 m²,rumah,shm - sertifikat hak milik,2200 mah,,2,2022,baru,unfurnished,hos11217690,1,timur,,,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/bekasi/hos11216973/#qid~641a0fcf-f35e-4880-94aa-bcf48913be0e,Rp,925,Juta,Dijual rumah luas strategis bebas banjir di jati mekar kodau,"Jati Mekar, Bekasi","Tempat Jemuran, Jalur Telepon, Wastafel",3,2,108 m²,80 m²,rumah,shm - sertifikat hak milik,1300 mah,,1,2022,baru,unfurnished,hos11216973,1,barat,,,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/bekasi/hos11216569/#qid~641a0fcf-f35e-4880-94aa-bcf48913be0e,Rp,700,Juta,Rumah siap Huni Exclusive di Jatiasih Bekasi,"Komsen, Bekasi"," Jogging Track, Track Lari, Taman, CCTV,  Keamanan",3,2,78 m²,45 m²,rumah,shm - sertifikat hak milik,2200 mah,,1,2022,baru,unfurnished,hos11216569,2,timur,2,,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/bekasi/hos11216370/#qid~641a0fcf-f35e-4880-94aa-bcf48913be0e,Rp,700,Juta,Rumah Baru Siap Huni Exclusive Jatiasih,"Galaxy, Bekasi"," Jalur Telepon,  Ac,  Jogging Track, Tempat Jemuran,  One Gate System, Track Lari, Keamanan 24 jam,  Taman,  CCTV, Taman, Wastafel, AC, CCTV, Jalur Telepon, Keamanan",4,2,78 m²,55 m²,rumah,shm - sertifikat hak milik,2200 mah,,1,2022,baru,unfurnished,hos11216370,2,timur,2,,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/bekasi/hos11216157/#qid~641a0fcf-f35e-4880-94aa-bcf48913be0e,Rp,700,Juta,Rumah Luas Siap Huni KYOTO JAPANESE Style,"Jati Asih, Bekasi","Tempat Jemuran, Jalur Telepon, Keamanan,  Taman",3,2,78 m²,54 m²,rumah,shm - sertifikat hak milik,2200 mah,,1,2022,bagus,unfurnished,hos11216157,2,timur,2,,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/bekasi/hos11216081/#qid~641a0fcf-f35e-4880-94aa-bcf48913be0e,Rp,"1,75",Miliar,"Rumah 2 Lantai, SHM, Baru, hadap timur, siap huni di cluster balsa, green ara, kota harapan indah, bekasi","Harapan Indah, Bekasi","Tempat Jemuran, Lapangan Bulu Tangkis,  One Gate System, Keamanan 24 jam, Taman,  Playground, Wastafel, Keamanan",,,,,rumah,,,,,,,,hos11216081,,,,,2,2,179 m²,56 m²,1,shm - sertifikat hak milik,2200 mah,,,2,2020,baru,timur,,unfurnished
https://www.rumah123.com/properti/bekasi/hos11216071/#qid~641a0fcf-f35e-4880-94aa-bcf48913be0e,Rp,995,Juta,Rumah Murah Mewah Nyaman Lokasi Strategis Aman Dekat Jalan Raya,"Jatiranggon, Bekasi","Tempat Jemuran, Masjid, Taman,  Keamanan",3,2,78 m²,70 m²,rumah,shm - sertifikat hak milik,2200 mah,,2,2021,baru,unfurnished,hos11216071,1,timur,1,,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/bekasi/hos11216059/#qid~641a0fcf-f35e-4880-94aa-bcf48913be0e,Rp,"1,7",Miliar,Rumah Mewah Strategis 5 Menit Tol Jatiwaringin Bekasi,"Jatiwaringin, Bekasi"," Jogging Track, Track Lari, Masjid, Keamanan 24 jam,  Taman, Ac, Taman, AC,  Masjid, Keamanan",3,2,102 m²,150 m²,rumah,shm - sertifikat hak milik,3300 mah,,2,2017,bagus,semi furnished,hos11216059,1,timur,1,1,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/bekasi/hos11216011/#qid~641a0fcf-f35e-4880-94aa-bcf48913be0e,Rp,"3,25",Miliar,Rumah Hook Cantik di Kemang Pratama  Bekasi,"Kemang Pratama, Bekasi","AC,  Ac, Track Lari,  Kolam Renang, Masjid, Keamanan 24 jam,  Taman, Jogging Track,  Keamanan",5,3,255 m²,280 m²,rumah,shm - sertifikat hak milik,5500 mah,1,2,2016,,unfurnished,hos11216011,2,selatan,,,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/bekasi/hos11213264/#qid~641a0fcf-f35e-4880-94aa-bcf48913be0e,Rp,750,Juta,Rumah Bagus Siap Huni Di Harapan Indah Bekasi,"Harapan Indah, Bekasi","Tempat Jemuran, Lapangan Bulu Tangkis, Lapangan Tenis, Masjid, Keamanan 24 jam,  Taman,  Tempat Laundry, Wastafel, Jogging Track,  Masjid, Jalur Telepon,  Keamanan,  Track Lari",2,1,94 m²,75 m²,rumah,shm - sertifikat hak milik,2200 mah,1,1,2000,bagus,unfurnished,hos11213264,1,selatan,,1,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/bekasi/hos11215966/#qid~641a0fcf-f35e-4880-94aa-bcf48913be0e,Rp,570,Juta,Dijual Cepat Rumah Bagus Siap Huni Dilimus Pratama,"Narogong, Bekasi","Tempat Jemuran,  Akses Parkir,  One Gate System, Masjid, Keamanan 24 jam,  Taman,  Tempat Laundry, Taman,  Playground, AC",2,1,72 m²,60 m²,rumah,shm - sertifikat hak milik,1300 mah,,1,,bagus,unfurnished,hos11215966,,,,,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/bekasi/hos11215918/#qid~641a0fcf-f35e-4880-94aa-bcf48913be0e,Rp,570,Juta,Dijual Cepat Rumah Di Limus Pratama Regency,"Narogong, Bekasi","Tempat Jemuran,  Akses Parkir,  One Gate System, Masjid, Keamanan 24 jam,  Taman,  Tempat Laundry, Taman,  Playground",2,1,84 m²,45 m²,rumah,shm - sertifikat hak milik,1300 mah,,1,,,unfurnished,hos11215918,,,,,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/bekasi/hos11215911/#qid~641a0fcf-f35e-4880-94aa-bcf48913be0e,Rp,"1,25",Miliar,"Rumah 2 Lantai Sudah Renovasi Semi Furnished SHM di Cluster Thb,taman Harapan Baru,, Bekasi","Harapan Indah, Bekasi","Jalur Telepon, Keamanan 24 jam",5,4,125 m²,136 m²,rumah,shm - sertifikat hak milik,3500 mah,,2,,sudah renovasi,semi furnished,hos11215911,1,,1,,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/bekasi/hos11215857/#qid~641a0fcf-f35e-4880-94aa-bcf48913be0e,Rp,600,Juta,Dijual Cepat Rumah Dilimus Pratama Regency,"Narogong, Bekasi","Tempat Jemuran,  Akses Parkir,  One Gate System, Masjid, Keamanan 24 jam,  Taman,  Tempat Laundry, Taman,  Playground",,2,90 m²,50 m²,rumah,shm - sertifikat hak milik,1300 mah,,1,,,unfurnished,hos11215857,,,,1,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/bekasi/hos11211436/#qid~641a0fcf-f35e-4880-94aa-bcf48913be0e,Rp,695,Juta,Di jual rumah dalam cluster 1.5lantai murah  di jatimurni,"Jatimurni, Bekasi","Tempat Jemuran, Keamanan 24 jam, Wastafel, One Gate System, Jalur Telepon, Keamanan",3,2,70 m²,90 m²,rumah,shm - sertifikat hak milik,1300 mah,,2,2020,bagus,unfurnished,hos11211436,1,barat,,,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/bekasi/hos11215751/#qid~ee9118a7-5265-4b6f-b743-aa69fc748abc,Rp,"1,6",Miliar,"Rumah 2 Lantai Sudah Renovasi Semi Furnished SHM di Perumahan Pesona Anggrek, Bekasi 
, Bekasi","Bekasi Utara, Bekasi","Jalur Telepon, Taman, Keamanan 24 jam",4,3,186 m²,200 m²,rumah,shm - sertifikat hak milik,4400 mah,,2,,sudah renovasi,semi furnished,hos11215751,1,,1,,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/bekasi/hos11215637/#qid~ee9118a7-5265-4b6f-b743-aa69fc748abc,Rp,870,Juta,Dijual Rumah Siap Huni Termurah di Harapan Indah Bekasi,"Harapan Indah, Bekasi","Masjid, Taman,  Keamanan,  Kolam Renang",3,2,94 m²,70 m²,rumah,shm - sertifikat hak milik,1300 mah,,1,2015,,unfurnished,hos11215637,1,selatan,,,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/bekasi/hos11215618/#qid~ee9118a7-5265-4b6f-b743-aa69fc748abc,Rp,2,Miliar,Rumah perumnas 1 dkt summaren bekasi bebas banjir,"Summarecon Bekasi, Bekasi",Jalur Telepon,,,164 m²,155 m²,rumah,shm - sertifikat hak milik,2200 mah,,1,2010,bagus,semi furnished,hos11215618,,,,,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/bekasi/hos11215524/#qid~ee9118a7-5265-4b6f-b743-aa69fc748abc,Rp,450,Juta,Dijual Cepat Rumah Di Limus Pratama Regency,"Narogong, Bekasi","Tempat Jemuran,  Akses Parkir,  One Gate System, Masjid, Keamanan 24 jam,  Taman,  Tempat Laundry,  Playground, Jalur Telepon",2,1,72 m²,48 m²,rumah,shm - sertifikat hak milik,,,1,,bagus,unfurnished,hos11215524,,,,,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/bekasi/hos11215454/#qid~ee9118a7-5265-4b6f-b743-aa69fc748abc,Rp,351,Juta,Rumah Baru 1 Lantai Kawasan Cileungsi dekat Obyek wisata Mekarsari Jawa Barat,"Setu, Bekasi","Tempat Jemuran, Lapangan Bola, Keamanan",2,1,60 m²,38 m²,rumah,hgb - hak guna bangunan,1300 mah,,1,2020,baru,unfurnished,hos11215454,1,utara,,,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/bekasi/hos11204509/#qid~ee9118a7-5265-4b6f-b743-aa69fc748abc,Rp,"1,5",Miliar,Dijual Rumah di Neo Vasana Harapan Indah 2,"Harapan Indah, Bekasi",Keamanan 24 jam,2,2,126 m²,80 m²,rumah,"lainnya (ppjb,girik,adat,dll)",2200 mah,1,2,,,,hos11204509,,utara,,1,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/bekasi/hos11205882/#qid~ee9118a7-5265-4b6f-b743-aa69fc748abc,Rp,550,Juta,Dijual Rumah di Cluster Celtic Segara City,"Tarumajaya, Bekasi",Keamanan 24 jam,2,1,90 m²,54 m²,rumah,"lainnya (ppjb,girik,adat,dll)",1300 mah,,1,,,,hos11205882,1,,,,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/bekasi/hos11214535/#qid~ee9118a7-5265-4b6f-b743-aa69fc748abc,Rp,"1,15",Miliar,"Dijual Rumah di Duta Graha, Duta Harapan Bekasi Utara, Kota Bekasi","Bekasi Utara, Bekasi",AC,4,3,105 m²,140 m²,rumah,shm - sertifikat hak milik,2200 mah,,1,,,,hos11214535,1,,,,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/bekasi/hos11214649/#qid~ee9118a7-5265-4b6f-b743-aa69fc748abc,Rp,"4,8",Miliar,"Dijual Rumah Lux di Taman Century, Pekayon. Bekasi Selatan","Pekayon, Bekasi","Lapangan Tenis, Kitchen Set, Keamanan 24 jam, Kolam Renang, AC",3,2,220 m²,300 m²,rumah,shm - sertifikat hak milik,4400 mah,,2,,,semi furnished,hos11214649,,selatan,,1,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/bekasi/hos11214702/#qid~ee9118a7-5265-4b6f-b743-aa69fc748abc,Rp,"1,5",Miliar,Dijual Rumah Cluster Harmoni di Harapan Indah 2 Bekasi,"Harapan Indah, Bekasi","Keamanan 24 jam, Taman",3,2,105 m²,105 m²,rumah,shm - sertifikat hak milik,2200 mah,,2,,,,hos11214702,,,,1,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/bekasi/hos11149429/#qid~ee9118a7-5265-4b6f-b743-aa69fc748abc,Rp,"1,87",Miliar,"Rumah Baru di Hook  2,5 lt design Mewah dan Elegan dalam cluster, lokasi strategis dekat Mall Pondok Gede Bebas Banjir","Pondok Gede, Bekasi","Keamanan 24 jam, Keamanan, Taman",3,4,91 m²,165 m²,rumah,shm - sertifikat hak milik,2200 mah,,3,2022,baru,semi furnished,hos11149429,2,timur,,1,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/bekasi/hos11101624/#qid~ee9118a7-5265-4b6f-b743-aa69fc748abc,Rp,"2,8",Miliar,Dijual Murah Hook Full Furnish Siap Huni Jaticempaka Jatiwaringin Pondok gede,"Jatiwaringin, Bekasi",Ac,6,5,209 m²,300 m²,rumah,shm - sertifikat hak milik,,,2,,bagus,unfurnished,hos11101624,1,,2,,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/bekasi/hos11149349/#qid~ee9118a7-5265-4b6f-b743-aa69fc748abc,Rp,"4,3",Miliar,Rumah Siap Huni Luas 325m2 Type 4kt di Cluster Asera Hi Harapan Indah Bekasi,"Harapan Indah, Bekasi"," Playground, Keamanan 24 jam, One Gate System",4,4,325 m²,200 m²,rumah,shm - sertifikat hak milik,,1,3,,bagus,unfurnished,hos11149349,2,utara,1,1,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/bekasi/hos11149341/#qid~ee9118a7-5265-4b6f-b743-aa69fc748abc,Rp,"1,3",Miliar,Dijual Cepat Rumah Dalam Cluster Terdepan di Harapan Indah 2 Bekasi cluster Taman Puspa,"Harapan Indah, Bekasi","Keamanan 24 jam, Taman",2,2,90 m²,90 m²,rumah,shm - sertifikat hak milik,2200 mah,1,2,,,,hos11149341,,,,1,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/bekasi/hos11149336/#qid~1d4b1985-ab52-4d46-a381-159c096620b6,Rp,"1,25",Miliar,Rumah cluster di komplek dekat jalan raya akses tol jatiwaringin,"Jatiwaringin, Bekasi","Tempat Jemuran,  Ac,  Jogging Track, Lapangan Bola, Track Lari, Kitchen Set,  Taman,  CCTV, AC,  Masjid, CCTV, Jalur Telepon,  Keamanan",2,2,98 m²,80 m²,rumah,shm - sertifikat hak milik,2200 mah,,1,2015,bagus,semi furnished,hos11149336,1,utara,1,1,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/bekasi/hos11149324/#qid~1d4b1985-ab52-4d46-a381-159c096620b6,Rp,"1,3",Miliar,Dijual Cepat Rumah Dalam Cluster Terdepan di Harapan Indah 2 Bekasi cluster Taman Puspa,"Harapan Indah, Bekasi","Keamanan 24 jam, Taman",2,2,90 m²,90 m²,rumah,shm - sertifikat hak milik,,1,2,,,,hos11149324,,,,1,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/bekasi/hos11149236/#qid~1d4b1985-ab52-4d46-a381-159c096620b6,Rp,764,Juta,Gracia Ayu Rumah 2 Lantai 3 Kamar Tidur Strategis 8 Menit Tol Cibitung,"Cikarang, Bekasi","Track Lari,  One Gate System, Keamanan 24 jam,  CCTV,  Playground, Taman, CCTV",3,3,78 m²,83 m²,rumah,shm - sertifikat hak milik,2200 mah,,2,2022,baru,unfurnished,hos11149236,2,,,,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/bekasi/hos11149218/#qid~1d4b1985-ab52-4d46-a381-159c096620b6,Rp,764,Juta,Gracia Ayu Rumah 2 Lantai 3 Kamar Tidur Strategis 8 Menit Tol Cibitung,"Summarecon Bekasi, Bekasi","Track Lari,  One Gate System, Keamanan 24 jam,  CCTV,  Playground, Taman, CCTV",3,3,78 m²,83 m²,rumah,shm - sertifikat hak milik,2200 mah,,2,2022,baru,unfurnished,hos11149218,2,,,,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/bekasi/hos11149210/#qid~1d4b1985-ab52-4d46-a381-159c096620b6,Rp,764,Juta,Gracia Ayu Rumah 2 Lantai 3 Kamar Tidur Strategis 8 Menit Tol Cibitung,"Bekasi Utara, Bekasi","Tempat Gym,  One Gate System, Keamanan 24 jam,  CCTV,  Playground, Taman, CCTV",3,3,78 m²,83 m²,rumah,shm - sertifikat hak milik,2200 mah,,2,2022,baru,unfurnished,hos11149210,2,,,,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/bekasi/hos11149195/#qid~1d4b1985-ab52-4d46-a381-159c096620b6,Rp,"3,5",Miliar,DIJUAL MURAH RUMAH DI BANTAR GEBANG DAERAH PERGUDANGAN,"Bantar Gebang, Bekasi","Tempat Jemuran, Masjid, Keamanan",6,2,542 m²,300 m²,rumah,shm - sertifikat hak milik,1300 mah,,1,,bagus,unfurnished,hos11149195,5,,,,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/bekasi/hos11149194/#qid~1d4b1985-ab52-4d46-a381-159c096620b6,Rp,764,Juta,Gracia Ayu Rumah 2 Lantai 3 Kamar Tidur Strategis 8 Menit Tol Cibitung,"Bekasi Timur, Bekasi","Track Lari,  One Gate System, Keamanan 24 jam,  CCTV,  Playground, Taman, CCTV",3,3,78 m²,83 m²,rumah,shm - sertifikat hak milik,2200 mah,,2,2022,baru,unfurnished,hos11149194,2,,,,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/bekasi/hos11149104/#qid~1d4b1985-ab52-4d46-a381-159c096620b6,Rp,"1,8",Miliar,"Rumah 2 Lantai Sudah Renovasi Unfurnished di Cluster Samata Harapan Indah 
bekasi Jawa Barat, Bekasi","Harapan Indah, Bekasi","Jalur Telepon, Keamanan 24 jam",2,2,133 m²,80 m²,rumah,"lainnya (ppjb,girik,adat,dll)",2200 mah,1,2,,sudah renovasi,unfurnished,hos11149104,1,barat,1,1,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/bekasi/hos11149082/#qid~1d4b1985-ab52-4d46-a381-159c096620b6,Rp,764,Juta,Gracia Ayu Rumah 2 Lantai 3 Kamar Tidur Strategis 8 Menit Tol Cibitung,"Bekasi Kota, Bekasi","Track Lari,  One Gate System, Keamanan 24 jam,  CCTV,  Playground, Taman, CCTV",3,3,78 m²,83 m²,rumah,shm - sertifikat hak milik,2200 mah,,2,2022,baru,unfurnished,hos11149082,2,,,,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/bekasi/hos11149066/#qid~1d4b1985-ab52-4d46-a381-159c096620b6,Rp,"2,2",Miliar,"Rumah Sudah Renovasi Unfurnished SHM di Jatibening, Bekasi, Bekasi","Jatibening, Bekasi","Tempat Jemuran, Kitchen Set, Jalur Telepon, Keamanan 24 jam",3,2,154 m²,154 m²,rumah,shm - sertifikat hak milik,2200 mah,,1,,sudah renovasi,unfurnished,hos11149066,1,,1,,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/bekasi/hos11149057/#qid~1d4b1985-ab52-4d46-a381-159c096620b6,Rp,764,Juta,Gracia Ayu Rumah 2 Lantai 3 Kamar Tidur Strategis 8 Menit Tol Cibitung,"Bekasi Barat, Bekasi","Track Lari,  One Gate System, Keamanan 24 jam,  CCTV,  Playground, Taman, CCTV",3,3,78 m²,83 m²,rumah,shm - sertifikat hak milik,2200 mah,,2,2022,baru,unfurnished,hos11149057,2,,,,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/bekasi/hos11149037/#qid~1d4b1985-ab52-4d46-a381-159c096620b6,Rp,764,Juta,Gracia Ayu Rumah 2 Lantai 3 Kamar Tidur Strategis 8 Menit Tol Cibitung,"Bekasi, Bekasi","Track Lari,  One Gate System, Akses Parkir, Keamanan 24 jam,  Taman,  CCTV, Taman,  Playground, CCTV",3,3,78 m²,83 m²,rumah,shm - sertifikat hak milik,2200 mah,,2,2022,baru,unfurnished,hos11149037,2,,,,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/bekasi/hos11149021/#qid~1d4b1985-ab52-4d46-a381-159c096620b6,Rp,764,Juta,Gracia Ayu Rumah 2 Lantai 3 Kamar Tidur Strategis 8 Menit Tol Cibitung,"Cibitung, Bekasi","Track Lari,  One Gate System, Keamanan 24 jam,  CCTV,  Playground, Taman, CCTV",3,3,78 m²,83 m²,rumah,shm - sertifikat hak milik,2200 mah,,2,2022,baru,unfurnished,hos11149021,2,,,,,,,,,,,,,,,,,,
