url,currency,price,price_unit_scale,title,address,facilities,k. tidur,k. mandi,l. tanah,l. bangunan,carport,tipe properti,sertifikat,daya listrik,jumlah lantai,tahun dibangun,kondisi properti,kondisi perabotan,hadap,id iklan,bedrooms,bathrooms,land size,building size,carports,certificate,electricity,floors,building age,property condition,furnishing,building orientation,garasi,kt. pembantu,maid bedrooms,km. pembantu,garages,maid bathrooms
https://www.rumah123.com/properti/depok/hos11018803/#qid~f3293c57-ec18-440b-bfcc-52a6673a1065,Rp,799,Juta,Rumah Dekat Stasiun TANPA DP Pinggir Jalan Raya Strategis,"Pancoran Mas, Depok",Taman,3,2,74 mÂ²,70 mÂ²,1,rumah,shm - sertifikat hak milik,2200 mah,2,2022,baru,unfurnished,timur,hos11018803,,,,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/depok/hos10690124/#qid~f3293c57-ec18-440b-bfcc-52a6673a1065,Rp,"1,58",Miliar,Rumah Mewah Minimalis Terbaik Bata Merah Di Kelapa Dua Depok,"Kelapa Dua, Depok"," Ac, Keamanan 24 jam,  CCTV, Taman, AC, CCTV, Jalur Telepon,  Keamanan",3,3,84 mÂ²,90 mÂ²,1,rumah,shm - sertifikat hak milik,3500 mah,2,2022,baru,semi furnished,barat,hos10690124,,,,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/depok/hos11208845/#qid~f3293c57-ec18-440b-bfcc-52a6673a1065,Rp,"1,58",Miliar,"Dijual Rumah Mewah minimalis di dekat Margonda Depok, dekat Tol dan stasiun KRL","Cimanggis, Depok"," Taman,  CCTV, Ac, Taman, AC, CCTV, Jalur Telepon,  Keamanan",,,,,,rumah,,,,,,,,hos11208845,3,3,84 mÂ²,85 mÂ²,2,shm - sertifikat hak milik,3500 mah,2,2022,baru,furnished,utara,,,,,,
https://www.rumah123.com/properti/depok/hos10922563/#qid~f3293c57-ec18-440b-bfcc-52a6673a1065,Rp,260,Juta,Rumah Murah 2 Kamar Tidur Dekat Stasiun Citayam,"Citayam, Depok",Taman,2,1,60 mÂ²,36 mÂ²,1,rumah,shm - sertifikat hak milik,1300 mah,1,2022,baru,unfurnished,utara,hos10922563,,,,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/depok/hos11335502/#qid~f3293c57-ec18-440b-bfcc-52a6673a1065,Rp,"1,56",Miliar,Rumah Dekat Bojongsari Bebas Banjir di Pahlawan Residence Harga All In Kpr,"Cinangka, Depok","Tempat Jemuran, Taman, Keamanan 24 jam",3,2,109 mÂ²,90 mÂ²,2,rumah,shm - sertifikat hak milik,2200 mah,2,,bagus,unfurnished,,hos11335502,,,,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/depok/hos11283221/#qid~f3293c57-ec18-440b-bfcc-52a6673a1065,Rp,849,Juta,Rumah 2 Lantai 900 Meter Ke Pintu Tol di Pancoran Mas,"Cinangka, Depok","Tempat Jemuran,  Ac,  Mesin Cuci,  AC,  Taman,  CCTV, Kulkas, Wastafel,  Pemanas Air,  Masjid, CCTV, Jalur Telepon,  Keamanan",3,3,50 mÂ²,85 mÂ²,2,rumah,shm - sertifikat hak milik,2200 mah,2,2022,baru,unfurnished,,hos11283221,,,,,,,,,,,,,2,,,,,
https://www.rumah123.com/properti/depok/hos10612631/#qid~f3293c57-ec18-440b-bfcc-52a6673a1065,Rp,870,Juta,Rumah Seken Bebas Banjir Dekat Parung Bogor Harga All In Siap Kpr,"Bojong Sari, Depok","Keamanan, Taman",3,1,131 mÂ²,140 mÂ²,,rumah,shm - sertifikat hak milik,1300 mah,1,,bagus,unfurnished,,hos10612631,,,,,,,,,,,,,1,,,,,
https://www.rumah123.com/properti/depok/hos10612534/#qid~f3293c57-ec18-440b-bfcc-52a6673a1065,Rp,"1,14",Miliar,Rumah Siap Huni Dekat Cilodong Di Wartawangsa Residence Harga All In Kpr,"Cilodong, Depok","Keamanan, Taman",3,2,84 mÂ²,76 mÂ²,,rumah,hgb - hak guna bangunan,1300 mah,2,,,unfurnished,,hos10612534,,,,,,,,,,,,,1,,,,,
https://www.rumah123.com/properti/depok/hos10873652/#qid~f3293c57-ec18-440b-bfcc-52a6673a1065,Rp,"1,1",Miliar,Rumah Siap Kpr Bebas Banjir di Diamond Golden Cinere Harga All In,"Limo, Depok","Keamanan, Taman",3,3,96 mÂ²,75 mÂ²,1,rumah,shm - sertifikat hak milik,2200 mah,2,,bagus,unfurnished,,hos10873652,,,,,,,,,,,,,,1,,,,
https://www.rumah123.com/properti/depok/hos10612584/#qid~f3293c57-ec18-440b-bfcc-52a6673a1065,Rp,"1,5",Miliar,Rumah Minimalis Asri Bebas Banjir di Tapos Depok Siap Kpr Harga All In,"Tapos, Depok","Keamanan, Taman",3,3,164 mÂ²,104 mÂ²,,rumah,shm - sertifikat hak milik,1300 mah,2,,bagus,unfurnished,,hos10612584,,,,,,,,,,,,,1,,,,,
https://www.rumah123.com/properti/depok/hos11276487/#qid~f3293c57-ec18-440b-bfcc-52a6673a1065,Rp,"1,08",Miliar,Rumah Strategis Harga All In Kpr di Grand Depok City Dekat Pancoran Mas Bebas Banjir,"Sukmajaya, Depok","Tempat Jemuran, Taman, Keamanan 24 jam",2,1,90 mÂ²,70 mÂ²,1,rumah,shm - sertifikat hak milik,1300 mah,2,,bagus,unfurnished,barat daya,hos11276487,,,,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/depok/hos10612705/#qid~f3293c57-ec18-440b-bfcc-52a6673a1065,Rp,"1,2",Miliar,Rumah Dekat Beji di Perum Depok Maharaja Harga All In Bisa Kpr,"Rangkapanjaya, Depok","Keamanan, Taman",3,3,120 mÂ²,100 mÂ²,,rumah,shm - sertifikat hak milik,2200 mah,2,,,unfurnished,,hos10612705,,,,,,,,,,,,,1,1,,,,
https://www.rumah123.com/properti/depok/hos10023348/#qid~f3293c57-ec18-440b-bfcc-52a6673a1065,Rp,"1,4",Miliar,Rumah Seken Dekat Cilandak Harga All In di Diamond Andara Siap Kpr,"Cinere, Depok","Keamanan, Taman",3,2,78 mÂ²,120 mÂ²,,rumah,shm - sertifikat hak milik,2200 mah,2,,,unfurnished,,hos10023348,,,,,,,,,,,,,1,,,,,
https://www.rumah123.com/properti/depok/hos10874419/#qid~f3293c57-ec18-440b-bfcc-52a6673a1065,Rp,"1,26",Miliar,Rumah Startegis Siap Huni Dekat Parung Bogor Harga All In Kpr,"Bojong Sari, Depok","Keamanan, Taman",3,2,164 mÂ²,95 mÂ²,1,rumah,shm - sertifikat hak milik,2200 mah,1,,bagus,unfurnished,timur,hos10874419,,,,,,,,,,,,,,1,,,,
https://www.rumah123.com/properti/depok/hos10984655/#qid~f3293c57-ec18-440b-bfcc-52a6673a1065,Rp,"1,92",Miliar,Rumah Siap Huni di Graha 2 Cinere Dekat Margonda Siap Kpr Harga All In,"Limo, Depok","Keamanan, Taman",2,3,167 mÂ²,160 mÂ²,1,rumah,shm - sertifikat hak milik,4400 mah,1,,bagus,unfurnished,barat,hos10984655,,,,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/depok/hos10612564/#qid~f3293c57-ec18-440b-bfcc-52a6673a1065,Rp,"1,98",Miliar,Rumah Seken Bebas Banjir di Matoa Hill Dekat Beji Harga All In Siap Kpr,"Cinere, Depok","Keamanan, Taman",3,2,95 mÂ²,105 mÂ²,,rumah,shm - sertifikat hak milik,2200 mah,2,,bagus,unfurnished,,hos10612564,,,,,,,,,,,,,1,,,,,
https://www.rumah123.com/properti/depok/hos10612528/#qid~f3293c57-ec18-440b-bfcc-52a6673a1065,Rp,"2,52",Miliar,Rumah Bebas Banjir Di Andara Village Dekat Lebak Bulus Harga All In Kpr,"Pangkalan Jati, Depok","Keamanan, Taman",4,3,150 mÂ²,200 mÂ²,,rumah,shm - sertifikat hak milik,2200 mah,2,,,unfurnished,,hos10612528,,,,,,,,,,,,,1,1,,,,
https://www.rumah123.com/properti/depok/hos10973981/#qid~f3293c57-ec18-440b-bfcc-52a6673a1065,Rp,780,Juta,Rumah Strategis Dekat Pancoran Mas di Tamansari Puribali Harga All In Kpr,"Bojong Sari, Depok","Keamanan, Taman",2,1,72 mÂ²,42 mÂ²,1,rumah,,1300 mah,1,,bagus,unfurnished,,hos10973981,,,,,,,,,,,,,,1,,,,
https://www.rumah123.com/properti/depok/hos10753467/#qid~f3293c57-ec18-440b-bfcc-52a6673a1065,Rp,811,Juta,Rumah Depok 5 Menit Dari Exit Tol Sawangan,"Pancoran Mas, Depok"," Masjid,  CCTV, Keamanan, Taman",3,2,72 mÂ²,70 mÂ²,,rumah,shm - sertifikat hak milik,1300 mah,2,2022,baru,unfurnished,utara,hos10753467,,,,,,,,,,,,,2,,,,,
https://www.rumah123.com/properti/depok/hos10872740/#qid~c05662a7-c33a-4145-b60d-449fbcc750ab,Rp,550,Juta,Termurah Rumah di Pekapuran Depok Gaya Bali 10 Menit Tol Cijago Dekat Stasiun Pocin,"Cimanggis, Depok","Tempat Jemuran,  One Gate System,  AC, Keamanan 24 jam,  Taman,  CCTV, Kulkas, Taman, Wastafel, AC, Keamanan",2,1,63 mÂ²,37 mÂ²,1,rumah,shm - sertifikat hak milik,1300 mah,1,2022,bagus,unfurnished,,hos10872740,,,,,,,,,,,,,1,,,,,
https://www.rumah123.com/properti/depok/hos11207394/#qid~c05662a7-c33a-4145-b60d-449fbcc750ab,Rp,400,Juta,Rumah Termurah dan Mudah Untuk Memilikinya,"Sawangan, Depok"," Ac,  Taman, Taman, AC,  Masjid, CCTV, Jalur Telepon,  Keamanan",2,1,68 mÂ²,40 mÂ²,1,rumah,shm - sertifikat hak milik,1300 mah,1,2022,baru,,timur,hos11207394,,,,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/depok/hos10023525/#qid~c05662a7-c33a-4145-b60d-449fbcc750ab,Rp,"1,56",Miliar,Rumah Seken Bebas Banjir di Pahlawan Residence Bisa Nego Harga All In Kpr,"Sawangan, Depok","Keamanan, Taman",3,2,109 mÂ²,90 mÂ²,,rumah,shm - sertifikat hak milik,2200 mah,2,,bagus,unfurnished,,hos10023525,,,,,,,,,,,,,2,,,,,
https://www.rumah123.com/properti/depok/hos10612821/#qid~c05662a7-c33a-4145-b60d-449fbcc750ab,Rp,"2,04",Miliar,Rumah Strategis Bebas Banjir Dekat Cinere Depok Harga All In Siap Kpr,"Limo, Depok","Keamanan, Taman",2,2,113 mÂ²,150 mÂ²,,rumah,shm - sertifikat hak milik,1300 mah,2,,bagus,unfurnished,,hos10612821,,,,,,,,,,,,,1,,,,,
https://www.rumah123.com/properti/depok/hos10989034/#qid~c05662a7-c33a-4145-b60d-449fbcc750ab,Rp,"2,28",Miliar,Rumah Strategis Harga All In Dekat Beji di Grand Depok City Siap Kpr,"Sukmajaya, Depok","Keamanan, Taman",3,4,180 mÂ²,200 mÂ²,1,rumah,shm - sertifikat hak milik,2200 mah,2,,bagus,unfurnished,tenggara,hos10989034,,,,,,,,,,,,,1,1,,,,
https://www.rumah123.com/properti/depok/hos10740314/#qid~c05662a7-c33a-4145-b60d-449fbcc750ab,Rp,"1,56",Miliar,Rumah Harga All In Dekat Pamulang di Bukit Griya Cinere Bisa Kpr,"Limo, Depok","Keamanan, Taman",3,3,72 mÂ²,140 mÂ²,1,rumah,shm - sertifikat hak milik,3500 mah,2,,bagus,unfurnished,barat,hos10740314,,,,,,,,,,,,,,1,,,,
https://www.rumah123.com/properti/depok/hos10988353/#qid~c05662a7-c33a-4145-b60d-449fbcc750ab,Rp,780,Juta,Rumah Strategis Harga All In di Griya Melati Mas Bebas Banjir Siap Kpr,"Cilodong, Depok","Keamanan, Taman",3,1,98 mÂ²,68 mÂ²,1,rumah,hgb - hak guna bangunan,1300 mah,1,,bagus,unfurnished,,hos10988353,,,,,,,,,,,,,,1,,,,
https://www.rumah123.com/properti/depok/hos10997199/#qid~c05662a7-c33a-4145-b60d-449fbcc750ab,Rp,"1,65",Miliar,Rumah Minimalis Modern di Cinere Depok Harga All In Siap Kpr,"Cinere, Depok","Keamanan, Taman",3,3,78 mÂ²,110 mÂ²,1,rumah,shm - sertifikat hak milik,2200 mah,2,,bagus,unfurnished,,hos10997199,,,,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/depok/hos10928877/#qid~c05662a7-c33a-4145-b60d-449fbcc750ab,Rp,"2,99",Miliar,Rumah Bebas Banjir Dekat Cibubur Di Permata Puri Laguna Harga All In Kpr,"Cimanggis, Depok","Keamanan, Taman",4,4,232 mÂ²,150 mÂ²,1,rumah,shm - sertifikat hak milik,2200 mah,2,,bagus,unfurnished,timur,hos10928877,,,,,,,,,,,,,,1,,,,
https://www.rumah123.com/properti/depok/hos10612792/#qid~c05662a7-c33a-4145-b60d-449fbcc750ab,Rp,900,Juta,Rumah Strategis Di Bumi Kemang Indah Bebas Banjir Bisa Kpr Harga All In,"Sukmajaya, Depok","Keamanan, Taman",3,2,119 mÂ²,90 mÂ²,,rumah,shm - sertifikat hak milik,2200 mah,1,,,unfurnished,,hos10612792,,,,,,,,,,,,,1,,,,,
https://www.rumah123.com/properti/depok/hos10984625/#qid~c05662a7-c33a-4145-b60d-449fbcc750ab,Rp,"1,92",Miliar,Rumah Dekat Jagakarsa Bebas Banjir di Graha 2 Cinere Bisa Kpr Harga All In,"Limo, Depok","Keamanan, Taman",2,3,167 mÂ²,160 mÂ²,1,rumah,shm - sertifikat hak milik,4400 mah,1,,bagus,unfurnished,barat,hos10984625,,,,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/depok/hos10612783/#qid~c05662a7-c33a-4145-b60d-449fbcc750ab,Rp,"1,02",Miliar,Rumah Siap Kpr Di Permata Cimanggis Tapos Strategis Bebas Banjir Harga All In,"Tapos, Depok","Keamanan, Taman",2,1,86 mÂ²,50 mÂ²,,rumah,shm - sertifikat hak milik,1300 mah,1,,,unfurnished,,hos10612783,,,,,,,,,,,,,1,,,,,
https://www.rumah123.com/properti/depok/hos10612824/#qid~c05662a7-c33a-4145-b60d-449fbcc750ab,Rp,"1,5",Miliar,Rumah Minimalis Asri Bebas Banjir di Tapos Depok Harga All In Siap Kpr,"Tapos, Depok","Keamanan, Taman",3,3,164 mÂ²,104 mÂ²,,rumah,shm - sertifikat hak milik,1300 mah,2,,bagus,unfurnished,,hos10612824,,,,,,,,,,,,,1,,,,,
https://www.rumah123.com/properti/depok/hos10755772/#qid~c05662a7-c33a-4145-b60d-449fbcc750ab,Rp,"1,56",Miliar,Rumah Strategis di Desari Residence Cilodong Siap Kpr Harga All In,"Cilodong, Depok","Keamanan, Taman",3,2,72 mÂ²,90 mÂ²,1,rumah,shm - sertifikat hak milik,2200 mah,2,,bagus,unfurnished,timur,hos10755772,,,,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/depok/hos10737969/#qid~c05662a7-c33a-4145-b60d-449fbcc750ab,Rp,"1,05",Miliar,Rumah Siap Huni Dekat Cibubur di Pondok Mandala Harga All In Bisa Kpr,"Cimanggis, Depok","Keamanan, Taman",5,2,83 mÂ²,154 mÂ²,1,rumah,shm - sertifikat hak milik,2200 mah,2,,bagus,unfurnished,,hos10737969,,,,,,,,,,,,,,1,,,,
https://www.rumah123.com/properti/depok/hos10612719/#qid~c05662a7-c33a-4145-b60d-449fbcc750ab,Rp,660,Juta,Rumah Di Nirwana Cipayung Griya Vitara Indah Pancoran Mas Depok Harga All In Bisa Kpr,"Pancoran Mas, Depok","Keamanan, Taman",2,1,80 mÂ²,45 mÂ²,,rumah,shm - sertifikat hak milik,2200 mah,1,,bagus,unfurnished,,hos10612719,,,,,,,,,,,,,1,1,,,,
https://www.rumah123.com/properti/depok/hos10613233/#qid~c05662a7-c33a-4145-b60d-449fbcc750ab,Rp,900,Juta,Rumah Siap Kpr Harga All In Di Bumi Kemang Indah Depok Bebas Banjir,"Tapos, Depok","Keamanan, Taman",3,2,119 mÂ²,90 mÂ²,,rumah,shm - sertifikat hak milik,2200 mah,1,,,unfurnished,,hos10613233,,,,,,,,,,,,,1,,,,,
https://www.rumah123.com/properti/depok/hos10561816/#qid~c05662a7-c33a-4145-b60d-449fbcc750ab,Rp,900,Juta,Rumah Strategis Di Bumi Kemang Indah Bebas Banjir Bisa Kpr Harga All In,"Sukmajaya, Depok","Keamanan, Taman",3,2,119 mÂ²,90 mÂ²,1,rumah,shm - sertifikat hak milik,2200 mah,1,,,unfurnished,,hos10561816,,,,,,,,,,,,,1,,,,,
https://www.rumah123.com/properti/depok/hos10612830/#qid~c05662a7-c33a-4145-b60d-449fbcc750ab,Rp,900,Juta,Rumah Minimalis Harga All In di Perum Taman Jasmine Mas Bisa Kpr,"Bojong Sari, Depok","Keamanan, Taman",3,1,81 mÂ²,81 mÂ²,,rumah,shm - sertifikat hak milik,1300 mah,1,,bagus,unfurnished,,hos10612830,,,,,,,,,,,,,1,1,,,,
https://www.rumah123.com/properti/depok/hos9264898/#qid~61efd2be-05b9-4127-8a4b-54f45380ab8b,Rp,870,Juta,Dijual Rumah 2 Lantai Jalan Merdeka Depok 2 Hanya 10 Menit Pintu Tol Cijago Dan Margonda,"Sukmajaya, Depok","Tempat Jemuran,  CCTV, Taman, Wastafel, AC,  Masjid,  Keamanan",3,2,71 mÂ²,61 mÂ²,2,rumah,shm - sertifikat hak milik,2200 mah,2,2022,bagus,unfurnished,,hos9264898,,,,,,,,,,,,,2,,,,,
https://www.rumah123.com/properti/depok/hos11089041/#qid~61efd2be-05b9-4127-8a4b-54f45380ab8b,Rp,875,Juta,Rumah 2 Lantai Cimanggis Depok Termurah Dekat Cibubur 8 Menit Pintu Tol Cisalak Cijago,"Cimanggis, Depok","Tempat Jemuran,  One Gate System, Keamanan 24 jam,  Taman, Wastafel, AC, CCTV, Jalur Telepon",3,2,61 mÂ²,78 mÂ²,2,rumah,shm - sertifikat hak milik,2200 mah,2,2022,bagus,unfurnished,,hos11089041,,,,,,,,,,,,,2,,,,,
https://www.rumah123.com/properti/depok/hos11036221/#qid~61efd2be-05b9-4127-8a4b-54f45380ab8b,Rp,840,Juta,Rumah Strategis di Permata Cimanggis Cluster Kumala Harga All In Siap Kpr,"Tapos, Depok","Keamanan, Taman",2,1,84 mÂ²,48 mÂ²,1,rumah,shm - sertifikat hak milik,2200 mah,1,,bagus,unfurnished,barat daya,hos11036221,,,,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/depok/hos10613245/#qid~61efd2be-05b9-4127-8a4b-54f45380ab8b,Rp,"1,2",Miliar,Rumah Strategis 2 Lantai Raffles Hills Depok Bebas Banjir Harga All In Bisa Kpr,"Cimanggis, Depok","Keamanan, Taman",2,3,98 mÂ²,78 mÂ²,,rumah,shm - sertifikat hak milik,2200 mah,2,,,unfurnished,,hos10613245,,,,,,,,,,,,,1,1,,,,
https://www.rumah123.com/properti/depok/hos10977355/#qid~61efd2be-05b9-4127-8a4b-54f45380ab8b,Rp,750,Juta,Rumah Minimalis di Perum Palm Residence Dekat Park Sawangan Harga All In Kpr,"Sawangan, Depok","Keamanan, Taman",1,1,72 mÂ²,43 mÂ²,1,rumah,shm - sertifikat hak milik,1300 mah,1,,bagus,unfurnished,timur laut,hos10977355,,,,,,,,,,,,,,1,,,,
https://www.rumah123.com/properti/depok/hos10873585/#qid~61efd2be-05b9-4127-8a4b-54f45380ab8b,Rp,"1,1",Miliar,Rumah Siap Kpr Strategis di Diamond Golden Cinere Limo Harga All In,"Limo, Depok","Keamanan, Taman",3,3,96 mÂ²,75 mÂ²,1,rumah,shm - sertifikat hak milik,2200 mah,2,,bagus,unfurnished,,hos10873585,,,,,,,,,,,,,,1,,,,
https://www.rumah123.com/properti/depok/hos11034888/#qid~61efd2be-05b9-4127-8a4b-54f45380ab8b,Rp,660,Juta,Rumah Strategis Harga All In di Orchid Green Park Bisa Kpr,"Sawangan, Depok","Keamanan, Taman",2,1,82 mÂ²,50 mÂ²,1,rumah,hgb - hak guna bangunan,1300 mah,1,,bagus,unfurnished,,hos11034888,,,,,,,,,,,,,,1,,,,
https://www.rumah123.com/properti/depok/hos11036830/#qid~61efd2be-05b9-4127-8a4b-54f45380ab8b,Rp,660,Juta,Dijual Rumah Strategis di Griya Melati Mas Bebas Banjir Harga All In Bisa Kpr,"Cilodong, Depok","Keamanan, Taman",2,1,72 mÂ²,72 mÂ²,1,rumah,hgb - hak guna bangunan,1300 mah,1,,bagus,unfurnished,selatan,hos11036830,,,,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/depok/hos10456531/#qid~61efd2be-05b9-4127-8a4b-54f45380ab8b,Rp,800,Juta,Rumah Radar Auri Cimanggis Depok Dekat Jalan Raya 10 Menit ke Tol Cijago Nempel Jakarta Timur,"Cimanggis, Depok","Tempat Jemuran, Track Lari,  AC, Masjid, Kolam Renang,  Taman, AC, CCTV, Jalur Telepon,  Keamanan",3,2,67 mÂ²,54 mÂ²,2,rumah,shm - sertifikat hak milik,2200 mah,2,2022,bagus,unfurnished,,hos10456531,,,,,,,,,,,,,2,,,,,
https://www.rumah123.com/properti/depok/hos10470359/#qid~61efd2be-05b9-4127-8a4b-54f45380ab8b,Rp,750,Juta,Termurah Rumah 2 Lantai Bata Merah Nempel Gdc Depok Dekat Stasiun Dan Tol Margonda,"Cilodong, Depok","Tempat Jemuran,  One Gate System, Masjid, Keamanan 24 jam,  Taman,  CCTV, Taman, Wastafel, AC,  Keamanan",3,2,60 mÂ²,60 mÂ²,2,rumah,shm - sertifikat hak milik,2200 mah,2,2022,bagus,unfurnished,,hos10470359,,,,,,,,,,,,,2,,,,,
https://www.rumah123.com/properti/depok/hos10874312/#qid~61efd2be-05b9-4127-8a4b-54f45380ab8b,Rp,750,Juta,Termurah Rumah 2 Lantai Cimanggis Depok Dekat Stasiun Pocin 10 Menit Tol Cijago,"Cimanggis, Depok","Tempat Jemuran,  One Gate System, Keamanan 24 jam,  CCTV, Taman, Wastafel, AC,  Keamanan",3,2,62 mÂ²,63 mÂ²,2,rumah,shm - sertifikat hak milik,2200 mah,2,2022,bagus,unfurnished,,hos10874312,,,,,,,,,,,,,2,,,,,
https://www.rumah123.com/properti/depok/hos10835787/#qid~61efd2be-05b9-4127-8a4b-54f45380ab8b,Rp,840,Juta,Rumah Strategis di Permata Cimanggis Cluster Kumala Harga All In Siap Kpr,"Tapos, Depok","Keamanan, Taman",2,1,84 mÂ²,48 mÂ²,1,rumah,shm - sertifikat hak milik,2200 mah,1,,bagus,unfurnished,barat daya,hos10835787,,,,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/depok/hos10807875/#qid~61efd2be-05b9-4127-8a4b-54f45380ab8b,Rp,"1,68",Miliar,Rumah Siap Kpr Di Villa Inti Persada Dekat Cinere Harga All In,"Cinere, Depok","Keamanan, Taman",3,2,152 mÂ²,88 mÂ²,1,rumah,shm - sertifikat hak milik,2200 mah,1,,bagus,unfurnished,timur,hos10807875,,,,,,,,,,,,,,1,,,,
https://www.rumah123.com/properti/depok/hos10569766/#qid~61efd2be-05b9-4127-8a4b-54f45380ab8b,Rp,"1,2",Miliar,Rumah Seken di Raffles Hills Cibubur Bebas Banjir Harga All In Nego Siap Kpr,"Cibubur, Depok","Keamanan, Taman",2,3,98 mÂ²,78 mÂ²,1,rumah,shm - sertifikat hak milik,2200 mah,2,,,unfurnished,,hos10569766,,,,,,,,,,,,,1,1,,,,
https://www.rumah123.com/properti/depok/hos10916460/#qid~61efd2be-05b9-4127-8a4b-54f45380ab8b,Rp,750,Juta,Rumah Siap Kpr Dekat Cinere di Perum Palm Residence Harga All In,"Cinere, Depok","Keamanan, Taman",1,1,72 mÂ²,43 mÂ²,1,rumah,shm - sertifikat hak milik,1300 mah,1,,bagus,unfurnished,timur laut,hos10916460,,,,,,,,,,,,,,1,,,,
https://www.rumah123.com/properti/depok/hos10666422/#qid~61efd2be-05b9-4127-8a4b-54f45380ab8b,Rp,960,Juta,Rumah Strategis Area Sawangan Dekat Pusat Perbelanjaan Harga All In Bisa Kpr,"Sawangan, Depok","Keamanan 24 jam, Keamanan, Taman",2,1,108 mÂ²,90 mÂ²,1,rumah,shm - sertifikat hak milik,1300 mah,1,,bagus,unfurnished,,hos10666422,,,,,,,,,,,,,1,,,,,
https://www.rumah123.com/properti/depok/hos10867982/#qid~61efd2be-05b9-4127-8a4b-54f45380ab8b,Rp,"1,1",Miliar,Rumah 2 Lantai Siap Kpr Harga All In di Diamond Golden Cinere,"Limo, Depok","Keamanan, Taman",3,3,96 mÂ²,75 mÂ²,1,rumah,shm - sertifikat hak milik,2200 mah,2,,bagus,unfurnished,,hos10867982,,,,,,,,,,,,,,1,,,,
https://www.rumah123.com/properti/depok/hos10867133/#qid~61efd2be-05b9-4127-8a4b-54f45380ab8b,Rp,660,Juta,Rumah Strategis Siap Kpr di Orchid Green Park Harga All In Nego,"Sawangan, Depok","Keamanan, Taman",2,1,82 mÂ²,50 mÂ²,1,rumah,hgb - hak guna bangunan,1300 mah,1,,bagus,unfurnished,,hos10867133,,,,,,,,,,,,,,1,,,,
https://www.rumah123.com/properti/depok/hos11075223/#qid~61efd2be-05b9-4127-8a4b-54f45380ab8b,Rp,875,Juta,Rumah 2 Lantai Strategis Dekat Dengan Tol Cijago,"Sukatani, Depok","Tempat Jemuran, Kitchen Set, Keamanan 24 jam, Wastafel",3,2,70 mÂ²,69 mÂ²,2,rumah,shm - sertifikat hak milik,2200 mah,2,2022,baru,unfurnished,barat,hos11075223,,,,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/depok/hos11344207/#qid~88218360-0bf8-4f84-a3a9-3bcd20ef1e63,Rp,365,Juta,RUMAH MEWAH DENGAN HARGA MURAH DEKAT STASIUN CITAYAM,"Citayam, Depok","Tempat Jemuran,  Akses Parkir,  One Gate System, Masjid, Keamanan 24 jam, Taman, Wastafel,  Keamanan",2,1,62 mÂ²,36 mÂ²,1,rumah,shm - sertifikat hak milik,1300 mah,1,2022,baru,unfurnished,utara,hos11344207,,,,,,,,,,,,,1,,,,,
https://www.rumah123.com/properti/depok/hos11341475/#qid~88218360-0bf8-4f84-a3a9-3bcd20ef1e63,Rp,"1,2",Miliar,"Jual Rumah di Selatan Jakarta Tapi Rasa di Bali Murah Hanya 1,2 M","Sawangan, Depok","Tempat Jemuran, Tempat Gym,  One Gate System,  Track Lari,  Kolam Renang, Kitchen Set, Akses Parkir, Keamanan 24 jam,  Taman,  CCTV,  Playground, Wastafel, Jalur Telepon, Lapangan Basket",2,1,120 mÂ²,45 mÂ²,1,rumah,shm - sertifikat hak milik,2200 mah,1,2021,baru,unfurnished,,hos11341475,,,,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/depok/hos11274521/#qid~88218360-0bf8-4f84-a3a9-3bcd20ef1e63,Rp,960,Juta,RUMAH MILENIAL SIAP HUNI DEKAT THE PARK SAWANGAN,"Cinangka, Depok"," Jalur Telepon,  Jogging Track, Track Lari,  Kolam Renang, Masjid, Keamanan 24 jam,  Taman, Kolam Renang,  CCTV, Ac, AC, CCTV, Jalur Telepon,  Keamanan",3,2,70 mÂ²,115 mÂ²,1,rumah,shm - sertifikat hak milik,2200 mah,2,2022,baru,unfurnished,utara,hos11274521,,,,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/depok/hos10675965/#qid~88218360-0bf8-4f84-a3a9-3bcd20ef1e63,Rp,"1,08",Miliar,Rumah Strategis Siap Kpr Dekat Margonda di Cluster Acacia Harga All In,"Sukmajaya, Depok","Keamanan, Taman",2,1,90 mÂ²,70 mÂ²,1,rumah,shm - sertifikat hak milik,1300 mah,2,,bagus,unfurnished,barat daya,hos10675965,,,,,,,,,,,,,1,,,,,
