url,currency,price,price_unit_scale,title,address,facilities,k. tidur,k. mandi,l. tanah,l. bangunan,tipe properti,sertifikat,daya listrik,jumlah lantai,kondisi properti,kondisi perabotan,id iklan,carport,kt. pembantu,km. pembantu,garasi,tahun dibangun,hadap,bedrooms,bathrooms,land size,building size,carports,certificate,electricity,garages,floors,property condition,furnishing,maid bedrooms,maid bathrooms,building orientation,building age
https://www.rumah123.com/properti/bogor/hos11177889/#qid~337fec8b-ab3f-4fd1-baac-2d756c68690a,Rp,690,Juta,Rumah Strategis di Pasir Kuda Dekat Stasiun Bogor,"Pasirmulya, Bogor","Masjid, Keamanan",4,3,140 m²,100 m²,rumah,shm - sertifikat hak milik,1300 mah,2,butuh renovasi,unfurnished,hos11177889,,,,,,,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/bogor/hos11177893/#qid~337fec8b-ab3f-4fd1-baac-2d756c68690a,Rp,995,Juta,Rumah Asri Siap Huni di Taman Yasmin Sektor Kota Bogor,"Cilendek Timur, Bogor","Taman, Keamanan",3,2,129 m²,100 m²,rumah,shm - sertifikat hak milik,2200 mah,1,bagus,unfurnished,hos11177893,,,,,,,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/bogor/hos10677136/#qid~337fec8b-ab3f-4fd1-baac-2d756c68690a,Rp,"11,5",Miliar,"Rumah Murah, Bagus,taman Luas,model Mediterania,di Cluster Premium Sentul City Bogor","Sentul City, Bogor","Keamanan 24 jam,  Taman,  Masjid, Jalur Telepon, Kitchen Set, Masjid,  Jalur Telepon, Keamanan,  AC, AC,  Playground, Wastafel,  One Gate System, Track Lari, Tempat Jemuran,  Jogging Track, Lapangan Basket",4,5,923 m²,401 m²,rumah,shm - sertifikat hak milik,6600 mah,2,bagus,semi furnished,hos10677136,2,3,1,1,2000,barat daya,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/bogor/hos10948228/#qid~337fec8b-ab3f-4fd1-baac-2d756c68690a,Rp,300,Juta,Rumah Exclusive Fasilitas Smart Home,"Cileungsi, Bogor","Taman,  Masjid,  CCTV,  Jalur Telepon, Keamanan,  Ac,  Jogging Track",2,1,60 m²,36 m²,rumah,shm - sertifikat hak milik,2200 mah,1,bagus sekali,unfurnished,hos10948228,,,,,2022,selatan,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/bogor/hos3125063/#qid~337fec8b-ab3f-4fd1-baac-2d756c68690a,Rp,"22,5",Miliar,"RUMAH SENTUL CITY,rumah mewah besh view gunung salak","Sentul City, Bogor"," Kolam Renang,  Taman,  CCTV, Masjid,  Jalur Telepon, Jogging Track,  Ac,  Keamanan",5,4,1064 m²,800 m²,rumah,shm - sertifikat hak milik,6600 mah,2,bagus sekali,unfurnished,hos3125063,4,2,2,4,2013,,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/bogor/hos11206148/#qid~337fec8b-ab3f-4fd1-baac-2d756c68690a,Rp,500,Juta,Modern Smart Home Termurah di Kemang Bogor Cuma 500 Jutaan,"Kemang, Bogor","Keamanan 24 jam, One Gate System",2,1,72 m²,50 m²,rumah,,2200 mah,1,baru,unfurnished,hos11206148,1,,,,2022,,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/bogor/hos10703677/#qid~337fec8b-ab3f-4fd1-baac-2d756c68690a,Rp,"1,44",Miliar,Rumah Bebas Banjir Dekat Ciomas di Bogor Raya Permai Harga All In Kpr,"Ciomas, Bogor","Taman, Keamanan",,,,,rumah,,,,,,hos10703677,,,,,,,4,3,126 m²,180 m²,1,shm - sertifikat hak milik,1300 mah,1,2,bagus,unfurnished,,,,
https://www.rumah123.com/properti/bogor/hos11342237/#qid~337fec8b-ab3f-4fd1-baac-2d756c68690a,Rp,530,Juta,Rumah Minimalis di Cendana Green Village Dekat Sawangan Harga All In Kpr,"Gunung Sindur, Bogor","Taman, Tempat Jemuran, Keamanan 24 jam",2,1,70 m²,36 m²,rumah,shm - sertifikat hak milik,2200 mah,1,bagus,unfurnished,hos11342237,1,,,,,,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/bogor/hos10247521/#qid~337fec8b-ab3f-4fd1-baac-2d756c68690a,Rp,500,Juta,Rumah Strategis Nego di Palas Asri Town House Harga All In Siap Kpr,"Bojong Gede, Bogor","Taman, Keamanan",2,1,83 m²,45 m²,rumah,shm - sertifikat hak milik,1300 mah,1,,unfurnished,hos10247521,1,,,1,,,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/bogor/hos11340662/#qid~337fec8b-ab3f-4fd1-baac-2d756c68690a,Rp,630,Juta,Rumah Bebas Banjir Dekat Gunung Putri di Metland Cileungsi Harga All In Kpr,"Cileungsi, Bogor","Taman, Tempat Jemuran, Keamanan 24 jam",2,1,84 m²,70 m²,rumah,shm - sertifikat hak milik,2200 mah,1,bagus,unfurnished,hos11340662,1,,,,,timur,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/bogor/hos11339515/#qid~337fec8b-ab3f-4fd1-baac-2d756c68690a,Rp,"2,4",Miliar,Rumah Luas 2 Lantai di Villa Bogor Indah Dekat Cibinong Harga All In Kpr,"Kedung Halang, Bogor","Taman, Tempat Jemuran, Keamanan 24 jam",4,3,153 m²,200 m²,rumah,shm - sertifikat hak milik,2200 mah,2,bagus,unfurnished,hos11339515,1,1,,,,,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/bogor/hos11337686/#qid~337fec8b-ab3f-4fd1-baac-2d756c68690a,Rp,930,Juta,Rumah Dekat Pamulang di Natura City Bebas Banjir Siap Kpr Harga All In,"Gunung Sindur, Bogor","Taman, Tempat Jemuran, Keamanan 24 jam",2,1,84 m²,39 m²,rumah,shm - sertifikat hak milik,2200 mah,1,bagus,unfurnished,hos11337686,1,,,,,,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/bogor/hos11335549/#qid~337fec8b-ab3f-4fd1-baac-2d756c68690a,Rp,900,Juta,Rumah Dekat Rawakalong Bebas Banjir di Natura Acacia Drive Harga All In Kpr,"Gunung Sindur, Bogor","Taman, Tempat Jemuran, Keamanan 24 jam",2,1,81 m²,45 m²,rumah,shm - sertifikat hak milik,2200 mah,1,bagus,unfurnished,hos11335549,1,,,,,,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/bogor/hos11343710/#qid~337fec8b-ab3f-4fd1-baac-2d756c68690a,Rp,945,Juta,Rumah Di Klaster Taman Victoria Sertifikat Hak Milik Sentul City Bogor,"Sentul City, Bogor","Taman, Keamanan 24 jam,  Taman, Masjid,  Akses Parkir,  Playground,  One Gate System, Track Lari, Tempat Jemuran,  Tempat Laundry",3,1,90 m²,70 m²,rumah,shm - sertifikat hak milik,2200 mah,1,baru,unfurnished,hos11343710,1,,,,,,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/bogor/hos11046725/#qid~337fec8b-ab3f-4fd1-baac-2d756c68690a,Rp,840,Juta,Rumah Dekat Citeureup di Permata Cimanggis Harga All In Siap Kpr,"Tapos, Bogor","Taman, Keamanan 24 jam",2,1,84 m²,48 m²,rumah,shm - sertifikat hak milik,2200 mah,1,bagus,unfurnished,hos11046725,1,,,,,barat daya,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/bogor/hos10984021/#qid~337fec8b-ab3f-4fd1-baac-2d756c68690a,Rp,"1,62",Miliar,Rumah Strategis 3 Lantai Siap Kpr Di Bojong Depok Baru Harga All In,"Bojong Gede, Bogor","Taman, Keamanan",5,2,104 m²,180 m²,rumah,shm - sertifikat hak milik,2200 mah,3,bagus,unfurnished,hos10984021,1,1,,,,timur laut,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/bogor/hos10612531/#qid~337fec8b-ab3f-4fd1-baac-2d756c68690a,Rp,"1,08",Miliar,Rumah Strategis 2 Lantai The Green Hill Cluster Bay Hill Cibinong Bebas Banjir Harga All In Kpr,"Cibinong, Bogor","Taman, Keamanan",3,2,84 m²,84 m²,rumah,shm - sertifikat hak milik,2200 mah,2,,unfurnished,hos10612531,,,,1,,,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/bogor/hos10612645/#qid~337fec8b-ab3f-4fd1-baac-2d756c68690a,Rp,"1,08",Miliar,Rumah Bergaya Townhouse Dekat Pamulang Bebas Banjir Harga All In Siap Kpr,"Gunung Sindur, Bogor","Taman, Keamanan",2,2,104 m²,60 m²,rumah,shm - sertifikat hak milik,2200 mah,2,bagus,unfurnished,hos10612645,,,,1,,,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/bogor/hos11276638/#qid~337fec8b-ab3f-4fd1-baac-2d756c68690a,Rp,780,Juta,Rumah Strategis Dekat Sentul City di Cimahpar Residence Harga All In Kpr,"Sentul, Bogor","Taman, Tempat Jemuran, Keamanan 24 jam",2,1,105 m²,55 m²,rumah,shm - sertifikat hak milik,2200 mah,1,bagus,unfurnished,hos11276638,1,,,,,timur,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/bogor/hos11056856/#qid~337fec8b-ab3f-4fd1-baac-2d756c68690a,Rp,"1,5",Miliar,Rumah 2 Lantai Siap Kpr Dekat Sukaraja di Bogor Raya Permai Harga All In,"Sukaraja, Bogor","Taman, Tempat Jemuran, Keamanan 24 jam",3,3,144 m²,150 m²,rumah,shm - sertifikat hak milik,2200 mah,2,bagus,unfurnished,hos11056856,1,1,,,,barat,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/bogor/hos10023300/#qid~8774c7b1-6861-4f08-9bb9-c72b0bb25c98,Rp,945,Juta,Rumah Bebas Banjir di Rose Garden Dekat Gunung Putri Harga All In Kpr Bisa Nego,"Tapos, Bogor","Taman, Keamanan",2,1,105 m²,60 m²,rumah,shm - sertifikat hak milik,2200 mah,1,,unfurnished,hos10023300,,,,1,,,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/bogor/hos10612546/#qid~8774c7b1-6861-4f08-9bb9-c72b0bb25c98,Rp,780,Juta,Rumah Di Laladon Residence Dekat Ciampea Bisa Kpr Harga All In,"Ciomas, Bogor","Taman, Keamanan",3,2,116 m²,85 m²,rumah,shm - sertifikat hak milik,1300 mah,1,,unfurnished,hos10612546,,1,,1,,,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/bogor/hos10612548/#qid~8774c7b1-6861-4f08-9bb9-c72b0bb25c98,Rp,"1,44",Miliar,Rumah Bebas Banjir Di Sentul City Bogor Bisa Kpr Harga All In,"Sentul City, Bogor","Taman, Keamanan",3,2,90 m²,110 m²,rumah,shm - sertifikat hak milik,2200 mah,2,,unfurnished,hos10612548,,1,,1,,,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/bogor/hos10973686/#qid~8774c7b1-6861-4f08-9bb9-c72b0bb25c98,Rp,500,Juta,Rumah Bebas Banjir Dekat Setu di Permata Hill Residence Harga All In Kpr,"Gunung Sindur, Bogor","Taman, Keamanan",2,1,68 m²,36 m²,rumah,,1300 mah,1,bagus,unfurnished,hos10973686,1,,,,,barat,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/bogor/hos10612522/#qid~8774c7b1-6861-4f08-9bb9-c72b0bb25c98,Rp,"1,98",Miliar,Rumah Luas 2 Lantai Dekat Ciomas Akses Mudah Harga All In Siap Kpr,"Tanah Sareal, Bogor","Taman, Keamanan",6,3,120 m²,155 m²,rumah,shm - sertifikat hak milik,1300 mah,2,bagus,unfurnished,hos10612522,,,,1,,,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/bogor/hos11273553/#qid~8774c7b1-6861-4f08-9bb9-c72b0bb25c98,Rp,600,Juta,Rumah Baru 2 Lantai View Gunung Di Ciomas Bogor,"Ciomas, Bogor"," Taman, Masjid, Keamanan, Tempat Jemuran",3,2,66 m²,56 m²,rumah,shm - sertifikat hak milik,2200 mah,2,baru,unfurnished,hos11273553,2,,,2,2022,barat daya,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/bogor/hos11206299/#qid~8774c7b1-6861-4f08-9bb9-c72b0bb25c98,Rp,550,Juta,Rumah murah rapih di sentul City,"Sentul City, Bogor","Taman,  Masjid, Jalur Telepon,  Keamanan, Track Lari,  Jogging Track",,,,,rumah,,,,,,hos11206299,,,,,,,2,1,90 m²,80 m²,,shm - sertifikat hak milik,1300 mah,,1,bagus,unfurnished,1,1,,
https://www.rumah123.com/properti/bogor/hos10612879/#qid~8774c7b1-6861-4f08-9bb9-c72b0bb25c98,Rp,"1,08",Miliar,Rumah Bergaya Townhouse Siap Kpr di Kab. Bogor Harga All In,"Gunung Sindur, Bogor","Taman, Keamanan",2,2,60 m²,65 m²,rumah,shm - sertifikat hak milik,2200 mah,2,bagus,unfurnished,hos10612879,,,,1,,,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/bogor/hos10260082/#qid~8774c7b1-6861-4f08-9bb9-c72b0bb25c98,Rp,"2,4",Miliar,Rumah Bebas Banjir Dekat Cilebut Di Villa Bogor Indah Harga All In Siap Kpr,"Ciparigi, Bogor","Taman, Keamanan",4,3,153 m²,200 m²,rumah,shm - sertifikat hak milik,3500 mah,2,bagus,semi furnished,hos10260082,,1,,1,,,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/bogor/hos10935252/#qid~8774c7b1-6861-4f08-9bb9-c72b0bb25c98,Rp,930,Juta,Rumah Bebas Banjir Siap Kpr Di Natura City Harga All In,"Gunung Sindur, Bogor","Taman, Keamanan",2,1,84 m²,39 m²,rumah,shm - sertifikat hak milik,1300 mah,1,bagus,unfurnished,hos10935252,1,,,,,,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/bogor/hos10023527/#qid~8774c7b1-6861-4f08-9bb9-c72b0bb25c98,Rp,"2,04",Miliar,Rumah Asri di Bogor Nirwana Residence Bebas Banjir Harga All In Kpr Bisa Nego,"Mulyaharja, Bogor","Taman, Keamanan",4,3,180 m²,120 m²,rumah,shm - sertifikat hak milik,2200 mah,2,,unfurnished,hos10023527,,,,2,,,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/bogor/hos10612778/#qid~8774c7b1-6861-4f08-9bb9-c72b0bb25c98,Rp,"1,68",Miliar,Rumah Luas Strategis Dekat Cileungsi Akses Mudah Harga All In Kpr,"Cileungsi, Bogor","Taman, Keamanan",3,2,200 m²,90 m²,rumah,hgb - hak guna bangunan,2200 mah,1,,unfurnished,hos10612778,,1,,1,,,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/bogor/hos10260113/#qid~8774c7b1-6861-4f08-9bb9-c72b0bb25c98,Rp,630,Juta,Rumah Minimalis Harga All In Siap Kpr di Metland Cileungsi,"Cileungsi, Bogor","Taman, Keamanan",2,1,84 m²,70 m²,rumah,shm - sertifikat hak milik,1300 mah,1,,unfurnished,hos10260113,,,,1,,,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/bogor/hos10612886/#qid~8774c7b1-6861-4f08-9bb9-c72b0bb25c98,Rp,"1,08",Miliar,Rumah Bergaya Townhouse Dekat Serpong Bebas Banjir Siap Kpr Harga All In,"Gunung Sindur, Bogor","Taman, Keamanan",,,,,rumah,,,,,,hos10612886,,,,,,,2,2,104 m²,60 m²,,shm - sertifikat hak milik,2200 mah,1,2,bagus,unfurnished,,,,
https://www.rumah123.com/properti/bogor/hos11034986/#qid~8774c7b1-6861-4f08-9bb9-c72b0bb25c98,Rp,960,Juta,Rumah Strategis di Serpong Natura Dekat Mall Paradise Walk Harga All In Kpr,"Gunung Sindur, Bogor","Taman, Keamanan",3,2,81 m²,51 m²,rumah,shm - sertifikat hak milik,2200 mah,2,bagus,unfurnished,hos11034986,1,,,,,,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/bogor/hos11036139/#qid~8774c7b1-6861-4f08-9bb9-c72b0bb25c98,Rp,"2,04",Miliar,Rumah 2 Lantai Harga All In di Danau Bogor Raya Dekat Botani Square Mall Siap Kpr,"Katulampa, Bogor","Taman, Keamanan",3,3,128 m²,200 m²,rumah,shm - sertifikat hak milik,2200 mah,2,bagus,unfurnished,hos11036139,1,1,,,,selatan,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/bogor/hos11035985/#qid~8774c7b1-6861-4f08-9bb9-c72b0bb25c98,Rp,599,Juta,Dijual Rumah Siap Kpr di Limus Pratama Regency Harga All In,"Cileungsi, Bogor","Taman, Keamanan",2,1,72 m²,60 m²,rumah,shm - sertifikat hak milik,1300 mah,1,bagus,unfurnished,hos11035985,1,,,,,barat laut,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/bogor/hos10996555/#qid~8774c7b1-6861-4f08-9bb9-c72b0bb25c98,Rp,699,Juta,Rumah Minimalis Siap Kpr Dekat Stasiun Cibinong Bogor Harga All In Kpr,"Cibinong, Bogor","Taman, Keamanan",2,1,88 m²,40 m²,rumah,shm - sertifikat hak milik,1300 mah,1,bagus,unfurnished,hos10996555,1,,,,,barat daya,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/bogor/hos10997113/#qid~8774c7b1-6861-4f08-9bb9-c72b0bb25c98,Rp,"1,4",Miliar,Rumah Strategis di Serpong Natura City Bebas Banjir Siap Kpr Harga All In,"Gunung Sindur, Bogor","Taman, Keamanan",4,4,120 m²,98 m²,rumah,hgb - hak guna bangunan,2200 mah,2,bagus,unfurnished,hos10997113,1,1,,,,utara,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/bogor/hos10612840/#qid~8774c7b1-6861-4f08-9bb9-c72b0bb25c98,Rp,810,Juta,Rumah Minimalis Harga All In di Taman Sukahati Permai Cibinong Bisa Kpr,"Cibinong, Bogor","Taman, Keamanan",2,1,105 m²,45 m²,rumah,shm - sertifikat hak milik,2200 mah,1,bagus,unfurnished,hos10612840,,,,1,,,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/bogor/hos10940999/#qid~9325c2fa-c8f2-414c-9cc4-64ae986a56e6,Rp,500,Juta,Rumah Bebas Banjir di Permata Hill Residence Bisa Kpr Harga All In,"Gunung Sindur, Bogor","Taman, Keamanan",2,1,68 m²,36 m²,rumah,hgb - hak guna bangunan,1300 mah,1,bagus,unfurnished,hos10940999,1,,,,,barat,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/bogor/hos10260095/#qid~9325c2fa-c8f2-414c-9cc4-64ae986a56e6,Rp,900,Juta,Rumah Strategis Nego Harga All In Kpr di Serpong Natura City,"Gunung Sindur, Bogor","Taman, Keamanan",2,1,81 m²,45 m²,rumah,shm - sertifikat hak milik,1300 mah,1,sudah renovasi,semi furnished,hos10260095,,,,1,,,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/bogor/hos10739116/#qid~9325c2fa-c8f2-414c-9cc4-64ae986a56e6,Rp,"1,15",Miliar,Rumah Bebas Banjir Dekat Pamulang di Serpong Natura Acacia Harga All In Kpr,"Gunung Sindur, Bogor","Taman, Keamanan",3,2,94 m²,70 m²,rumah,shm - sertifikat hak milik,2200 mah,2,bagus,unfurnished,hos10739116,1,,,,,,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/bogor/hos10977696/#qid~9325c2fa-c8f2-414c-9cc4-64ae986a56e6,Rp,"1,44",Miliar,Rumah Strategis di Bogor Raya Permai Bebas Banjir Bisa Kpr Harga All In,"Bogor Barat, Bogor","Taman, Keamanan",4,3,126 m²,180 m²,rumah,shm - sertifikat hak milik,1300 mah,2,bagus,unfurnished,hos10977696,1,,,,,,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/bogor/hos10888704/#qid~9325c2fa-c8f2-414c-9cc4-64ae986a56e6,Rp,"1,4",Miliar,Rumah 2 Lantai Siap Kpr di Serpong Natura City Harga All In Nego,"Gunung Sindur, Bogor","Taman, Keamanan",4,4,120 m²,98 m²,rumah,hgb - hak guna bangunan,2200 mah,2,bagus,unfurnished,hos10888704,1,1,,,,utara,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/bogor/hos10582679/#qid~9325c2fa-c8f2-414c-9cc4-64ae986a56e6,Rp,375,Juta,Rumah Siap Huni Strategis Tengah 2Km Stasiun Citayam - Pintu Toll,"Bojong Gede, Bogor"," Pemanas Air, Jalur Telepon,  Kitchen Set,  Tempat Laundry,  Masjid,  Mesin Cuci,  CCTV, Masjid, Kulkas,  One Gate System, Wastafel,  Playground, Lapangan Bulu Tangkis, Taman, Keamanan 24 jam,  Taman,  AC,  Akses Parkir,  Keamanan,  Ac, Tempat Jemuran",2,1,60 m²,45 m²,rumah,shm - sertifikat hak milik,1300 mah,1,baru,unfurnished,hos10582679,1,,,,2022,timur,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/bogor/hos9503826/#qid~9325c2fa-c8f2-414c-9cc4-64ae986a56e6,Rp,600,Juta,Rumah 2 Lantai di Buana Mas Town House Type 56 di Ciomas Bogor,"Ciomas, Bogor","Taman, Jalur Telepon,  CCTV,  Keamanan,  Ac",3,2,66 m²,56 m²,rumah,shm - sertifikat hak milik,2200 mah,2,baru,unfurnished,hos9503826,2,,,,2022,barat daya,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/bogor/hos11199642/#qid~9325c2fa-c8f2-414c-9cc4-64ae986a56e6,Rp,"9,5",Miliar,Rumah sunset halaman luas di sentul city,"Sentul City, Bogor","Taman,  Taman,  Kitchen Set,  Masjid, Jalur Telepon, Kulkas,  AC, Wastafel,  Keamanan,  Ac, Track Lari, Tempat Jemuran,  Jogging Track",4,3,1400 m²,300 m²,rumah,shm - sertifikat hak milik,3500 mah,1,baru,furnished,hos11199642,,2,1,4,,,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/bogor/hos10977698/#qid~9325c2fa-c8f2-414c-9cc4-64ae986a56e6,Rp,"1,44",Miliar,Rumah 2 Lantai Strategis di Bogor Raya Permai Bebas Banjir Harga All In Kpr,"Bogor Barat, Bogor","Taman, Keamanan",4,3,126 m²,180 m²,rumah,shm - sertifikat hak milik,1300 mah,2,bagus,unfurnished,hos10977698,1,,,,,,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/bogor/hos11133794/#qid~9325c2fa-c8f2-414c-9cc4-64ae986a56e6,Rp,890,Juta,Rumah 2 Lantai di Perumahan Citraland Cibubur,"Cibubur, Bogor","Taman, Ac, AC,  Keamanan, Track Lari,  Jogging Track",2,2,60 m²,55 m²,rumah,shm - sertifikat hak milik,2200 mah,2,bagus,furnished,hos11133794,1,,,,2018,selatan,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/bogor/hos10791184/#qid~9325c2fa-c8f2-414c-9cc4-64ae986a56e6,Rp,890,Juta,Rumah 2 lantai full furnished di CitraLand Cibubur,"Cileungsi, Bogor","Taman, Keamanan,  Jogging Track,  Ac",2,2,60 m²,55 m²,rumah,shm - sertifikat hak milik,2200 mah,2,bagus sekali,furnished,hos10791184,1,,,,2019,selatan,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/bogor/hos11115180/#qid~9325c2fa-c8f2-414c-9cc4-64ae986a56e6,Rp,"1,68",Miliar,Rumah Dekat Mall Ciputra di Legenda Wisata Harga All In Siap Kpr,"Gunung Putri, Bogor","Taman, Tempat Jemuran, Keamanan 24 jam",3,2,186 m²,110 m²,rumah,shm - sertifikat hak milik,1300 mah,2,bagus,unfurnished,hos11115180,2,,,,,barat daya,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/bogor/hos11045402/#qid~9325c2fa-c8f2-414c-9cc4-64ae986a56e6,Rp,810,Juta,Rumah Minimalis Asri di Metland Cileungsi Siap Kpr Harga All In,"Cileungsi, Bogor","Keamanan 24 jam, Tempat Jemuran, Taman",2,1,90 m²,45 m²,rumah,shm - sertifikat hak milik,1300 mah,1,bagus,unfurnished,hos11045402,1,,,,,selatan,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/bogor/hos10703677/#qid~9325c2fa-c8f2-414c-9cc4-64ae986a56e6,Rp,"1,44",Miliar,Rumah Bebas Banjir Dekat Ciomas di Bogor Raya Permai Harga All In Kpr,"Ciomas, Bogor","Taman, Keamanan",,,,,rumah,,,,,,hos10703677,,,,,,,4,3,126 m²,180 m²,1,shm - sertifikat hak milik,1300 mah,1,2,bagus,unfurnished,,,,
https://www.rumah123.com/properti/bogor/hos10515879/#qid~9325c2fa-c8f2-414c-9cc4-64ae986a56e6,Rp,"1,38",Miliar,Rumah Luas 2 Lantai di Erfina Kencana Regency Cibinong Harga All In Siap Kpr,"Cibinong, Bogor","Taman, Keamanan",3,2,105 m²,150 m²,rumah,shm - sertifikat hak milik,2200 mah,2,bagus,unfurnished,hos10515879,1,1,,1,,,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/bogor/hos10996396/#qid~9325c2fa-c8f2-414c-9cc4-64ae986a56e6,Rp,13,Miliar,"Rumah Bagus Sekali Unfurnished SHM di Jl. Brigjen H Saptadji, Cilendek Barat, Bogor","Cilendek Barat, Bogor",AC,4,4,1000 m²,276 m²,rumah,shm - sertifikat hak milik,2200 mah,1,bagus,unfurnished,hos10996396,1,1,,2,,,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/bogor/hos10907215/#qid~9325c2fa-c8f2-414c-9cc4-64ae986a56e6,Rp,7,Miliar,"Rumah 2 Lantai Bagus Sekali Unfurnished SHM di Bukit Cimanggu City, Cibadak, Tanah Sareal, Bogor","Tanah Sareal, Bogor",Jalur Telepon,7,5,940 m²,450 m²,rumah,shm - sertifikat hak milik,4400 mah,2,bagus sekali,unfurnished,hos10907215,3,,,2,,barat,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/bogor/hos9129125/#qid~9325c2fa-c8f2-414c-9cc4-64ae986a56e6,Rp,"5,5",Miliar,Rumah Mewah Dan Elit Lokasi Super Strategis Di Sentul City Bogor,"Sentul City, Bogor","Jalur Telepon,  Track Lari,  Lapangan Bulu Tangkis, Keamanan, Lapangan Tenis,  Tempat Laundry,  Lapangan Basket,  CCTV, Masjid,  One Gate System,  Playground, Lapangan Bola,  Jogging Track, Taman, Keamanan 24 jam,  Taman,  Kolam Renang,  Lapangan Voli,  Akses Parkir,  Tempat Gym",5,5,420 m²,400 m²,rumah,shm - sertifikat hak milik,6600 mah,2,baru,unfurnished,hos9129125,,1,1,6,2019,selatan,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/bogor/hos9358830/#qid~cd1be705-6180-4666-8e14-77bceb70cfc1,Rp,"16,5",Miliar,"Rumah Mewah 3 Lantai Tanah Luas 3000 An Harga Spesial, Klaster Sierra Madre , Bayar Harga Tanah Saja , Lokasi Dekat Pintu Tol Dan Pusat Bisnis Sentul City Bogor","Sentul City, Bogor"," Jogging Track,  Taman, Jalur Telepon, Keamanan",2,6,2916 m²,500 m²,rumah,,,3,bagus,unfurnished,hos9358830,4,4,1,,,,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/bogor/hos10800014/#qid~cd1be705-6180-4666-8e14-77bceb70cfc1,Rp,1,Miliar,"Rumah 2 Lantai di Taman Victoria, Siap Huni , Lay Out Rumah Bagus ,sertifikat Hak Milik, Dekat Dengan Pasar, Sekolah, Pusat Bisnis Sentul City Bogor ,","Sentul City, Bogor","Taman,  Masjid,  Jogging Track, Keamanan",3,2,90 m²,150 m²,rumah,shm - sertifikat hak milik,,1,bagus,unfurnished,hos10800014,,,,,,,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/bogor/hos10612633/#qid~cd1be705-6180-4666-8e14-77bceb70cfc1,Rp,"2,55",Miliar,Rumah Strategis Siap Kpr Harga All In di Bukit Golf Riverside Dekat Cikeas,"Gunung Putri, Bogor","Taman, Keamanan",3,3,165 m²,160 m²,rumah,shm - sertifikat hak milik,2200 mah,2,,unfurnished,hos10612633,,,,1,,,,,,,,,,,,,,,,,
