,price_in_rp,city,lat,long,bedrooms,bathrooms,land_size_m2,building_size_m2,carports,certificate,maid_bedrooms,maid_bathrooms,floors,property_condition,garages,furnishing,electricity_num,fac_tempat_jemuran,fac_jalur_telepon,fac_jogging_track,fac_kolam_renang,fac_masjid,fac_keamanan,fac_cctv,fac_kitchen_set,fac_one_gate_system,fac_akses_parkir,fac_playground,fac_wastafel,fac_ac,fac_lapangan_basket,fac_tempat_gym,fac_kolam_ikan,fac_lapangan_voli,fac_lapangan_tenis,fac_lapangan_bola,fac_mesin_cuci,fac_lapangan_bulu_tangkis,fac_kulkas,fac_garden,fac_water_heater,fac_canopy,fac_smart_home,fac_backyard_luas,fac_garasi,fac_balkon,fac_pompa_air_wasser_dan_booster,fac_kompor_exhaust,fac_basement,fac_gudang,fac_clubhouse,fac_service_area,fac_plumbing_system
67,351000000.0, Bekasi,-6.358777,107.0348331,2.0,1.0,60.0,38.0,1,hgb - hak guna bangunan,0,0,1.0,baru,0,unfurnished,1300.0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68,393000000.0, Bekasi,-6.358777,107.0348331,2.0,1.0,60.0,36.0,1,shm - sertifikat hak milik,0,0,1.0,bagus,0,unfurnished,1300.0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
69,392000000.0, Bekasi,-6.358777,107.0348331,2.0,1.0,72.0,36.0,1,hgb - hak guna bangunan,0,0,1.0,baru,0,unfurnished,1300.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70,440000000.0, Bekasi,-6.358777,107.0348331,2.0,1.0,66.0,36.0,1,shm - sertifikat hak milik,0,0,1.0,baru,1,semi furnished,1300.0,1,1,0,0,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71,351000000.0, Bekasi,-6.358777,107.0348331,2.0,1.0,60.0,38.0,1,hgb - hak guna bangunan,0,0,1.0,baru,0,unfurnished,1300.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72,401000000.0, Bekasi,-6.358777,107.0348331,2.0,1.0,66.0,38.0,1,shm - sertifikat hak milik,0,0,1.0,baru,0,semi furnished,1300.0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73,1990000000.0, Bekasi,-6.1817523,106.9736839,4.0,4.0,160.0,216.0,0,shm - sertifikat hak milik,1,0,2.0,bagus,0,unfurnished,4400.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74,1150000000.0, Bekasi,-6.1817523,106.9736839,3.0,2.0,126.0,126.0,1,shm - sertifikat hak milik,1,1,2.0,bagus sekali,0,unfurnished,2200.0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,3200000000.0, Bekasi,-6.1817523,106.9736839,5.0,4.0,376.0,700.0,2,"lainnya (ppjb,girik,adat,dll)",1,1,2.0,bagus,2,furnished,3300.0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76,950000000.0, Bekasi,-6.1817523,106.9736839,3.0,2.0,66.0,87.0,1,shm - sertifikat hak milik,0,0,2.0,bagus,1,unfurnished,2200.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77,1500000000.0, Bekasi,-6.1817523,106.9736839,2.0,2.0,126.0,80.0,0,hgb - hak guna bangunan,1,1,2.0,bagus,0,unfurnished,2200.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78,1250000000.0, Bekasi,-6.1817523,106.9736839,2.0,2.0,84.0,56.0,1,"lainnya (ppjb,girik,adat,dll)",0,0,2.0,baru,1,unfurnished,2200.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79,1200000000.0, Bekasi,-6.1817523,106.9736839,5.0,3.0,152.0,200.0,1,shm - sertifikat hak milik,1,1,2.0,sudah renovasi,1,unfurnished,2200.0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80,3200000000.0, Bekasi,-6.1817523,106.9736839,5.0,5.0,376.0,700.0,3,hgb - hak guna bangunan,0,0,2.0,bagus sekali,2,semi furnished,3300.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
81,850000000.0, Bekasi,-6.1817523,106.9736839,2.0,1.0,90.0,60.0,1,shm - sertifikat hak milik,1,1,1.0,bagus,0,unfurnished,2200.0,1,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82,1280000000.0, Bekasi,-6.1817523,106.9736839,3.0,2.0,139.0,120.0,1,shm - sertifikat hak milik,0,0,1.0,bagus,1,unfurnished,2200.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83,895000000.0, Bekasi,-6.1817523,106.9736839,3.0,3.0,58.0,90.0,1,shm - sertifikat hak milik,0,0,2.0,baru,1,semi furnished,2200.0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84,1450000000.0, Bekasi,-6.1817523,106.9736839,4.0,3.0,131.0,225.0,1,shm - sertifikat hak milik,1,0,2.0,bagus,1,unfurnished,2200.0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85,1300000000.0, Bekasi,-6.1817523,106.9736839,2.0,1.0,126.0,90.0,1,shm - sertifikat hak milik,1,1,1.0,bagus,0,unfurnished,2200.0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86,690000000.0, Bekasi,-6.1817523,106.9736839,2.0,2.0,90.0,60.0,1,shm - sertifikat hak milik,1,0,1.0,bagus,0,unfurnished,1300.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87,950000000.0, Bekasi,-6.1817523,106.9736839,2.0,1.0,90.0,120.0,1,shm - sertifikat hak milik,0,0,2.0,bagus,1,unfurnished,2200.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88,1350000000.0, Bekasi,-6.1817523,106.9736839,4.0,3.0,90.0,160.0,1,shm - sertifikat hak milik,0,0,2.0,bagus,1,unfurnished,4400.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89,1000000000.0, Bekasi,-6.1817523,106.9736839,3.0,2.0,138.0,120.0,1,shm - sertifikat hak milik,0,0,1.0,bagus,1,unfurnished,2200.0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90,2850000000.0, Bekasi,-6.1817523,106.9736839,3.0,3.0,160.0,216.0,1,shm - sertifikat hak milik,1,1,3.0,sudah renovasi,1,unfurnished,2200.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91,1150000000.0, Bekasi,-6.1817523,106.9736839,3.0,2.0,78.0,52.0,1,shm - sertifikat hak milik,0,0,2.0,bagus,0,unfurnished,2200.0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92,342000000.0, Bekasi,-6.1817523,106.9736839,2.0,1.0,36.0,63.0,1,shm - sertifikat hak milik,0,0,1.0,baru,1,unfurnished,1300.0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93,327000000.0, Bekasi,-6.1817523,106.9736839,2.0,1.0,36.0,60.0,1,shm - sertifikat hak milik,0,0,1.0,baru,1,unfurnished,1300.0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94,975000000.0, Bekasi,-6.1817523,106.9736839,2.0,1.0,90.0,70.0,1,shm - sertifikat hak milik,1,1,1.0,bagus,0,unfurnished,2200.0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95,975000000.0, Bekasi,-6.1817523,106.9736839,3.0,2.0,90.0,70.0,0,shm - sertifikat hak milik,0,0,1.0,bagus,0,unfurnished,2200.0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96,1370000000.0, Bekasi,-6.1817523,106.9736839,4.0,3.0,105.0,100.0,0,shm - sertifikat hak milik,0,0,2.0,bagus,0,semi furnished,2200.0,1,1,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
97,1370000000.0, Bekasi,-6.1817523,106.9736839,4.0,3.0,105.0,100.0,1,shm - sertifikat hak milik,0,0,2.0,bagus,0,unfurnished,2200.0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,2150000000.0, Bekasi,-6.1817523,106.9736839,3.0,3.0,144.0,157.0,0,shm - sertifikat hak milik,1,1,2.0,bagus,0,unfurnished,3500.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99,2150000000.0, Bekasi,-6.1817523,106.9736839,3.0,3.0,144.0,157.0,0,shm - sertifikat hak milik,1,1,2.0,bagus,0,unfurnished,2200.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,2150000000.0, Bekasi,-6.1817523,106.9736839,3.0,3.0,144.0,157.0,0,shm - sertifikat hak milik,1,1,2.0,bagus,0,unfurnished,2200.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101,1200000000.0, Bekasi,-6.1817523,106.9736839,3.0,2.0,126.0,94.0,0,hgb - hak guna bangunan,0,0,1.0,bagus,0,unfurnished,1300.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102,1550000000.0, Bekasi,-6.1817523,106.9736839,2.0,3.0,114.0,228.0,0,shm - sertifikat hak milik,1,0,2.0,bagus,1,unfurnished,2200.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103,1250000000.0, Bekasi,-6.1817523,106.9736839,2.0,2.0,108.0,69.0,0,hgb - hak guna bangunan,1,0,1.0,bagus,0,unfurnished,2200.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104,168000000.0, Bekasi,-6.1817523,106.9736839,2.0,1.0,60.0,29.0,1,shm - sertifikat hak milik,0,0,1.0,baru,1,unfurnished,1300.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105,1400000000.0, Bekasi,-6.1817523,106.9736839,3.0,1.0,144.0,77.0,0,shm - sertifikat hak milik,1,1,1.0,bagus,0,unfurnished,2200.0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106,799000000.0, Bekasi,-6.1817523,106.9736839,3.0,2.0,77.0,140.0,0,shm - sertifikat hak milik,1,0,2.0,bagus,0,semi furnished,3500.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107,779000000.0, Bekasi,-6.1817523,106.9736839,3.0,2.0,54.0,63.0,1,shm - sertifikat hak milik,0,0,2.0,baru,0,unfurnished,2200.0,1,1,0,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108,775000000.0, Bekasi,-6.1817523,106.9736839,2.0,1.0,66.0,60.0,1,shm - sertifikat hak milik,0,0,1.0,bagus,0,unfurnished,2200.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,2150000000.0, Bekasi,-6.1817523,106.9736839,3.0,3.0,144.0,157.0,2,shm - sertifikat hak milik,1,1,2.0,bagus,2,unfurnished,3500.0,1,0,1,1,0,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,1750000000.0, Bekasi,-6.1817523,106.9736839,2.0,2.0,179.0,56.0,1,shm - sertifikat hak milik,0,0,2.0,baru,0,unfurnished,2200.0,1,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112,750000000.0, Bekasi,-6.1817523,106.9736839,2.0,1.0,94.0,75.0,1,shm - sertifikat hak milik,1,1,1.0,bagus,0,unfurnished,2200.0,1,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113,1250000000.0, Bekasi,-6.1817523,106.9736839,5.0,4.0,125.0,136.0,1,shm - sertifikat hak milik,0,0,2.0,sudah renovasi,1,semi furnished,3500.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114,870000000.0, Bekasi,-6.1817523,106.9736839,3.0,2.0,94.0,70.0,1,shm - sertifikat hak milik,0,0,1.0,bagus,0,unfurnished,1300.0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
115,1500000000.0, Bekasi,-6.1817523,106.9736839,2.0,2.0,126.0,80.0,0,"lainnya (ppjb,girik,adat,dll)",1,1,2.0,bagus,0,unfurnished,2200.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116,1500000000.0, Bekasi,-6.1817523,106.9736839,3.0,2.0,105.0,105.0,0,shm - sertifikat hak milik,1,0,2.0,bagus,0,unfurnished,2200.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
117,4300000000.0, Bekasi,-6.1817523,106.9736839,4.0,4.0,325.0,200.0,2,shm - sertifikat hak milik,1,1,3.0,bagus,1,unfurnished,4400.0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
118,1300000000.0, Bekasi,-6.1817523,106.9736839,2.0,2.0,90.0,90.0,0,shm - sertifikat hak milik,1,1,2.0,bagus,0,unfurnished,2200.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
119,1300000000.0, Bekasi,-6.1817523,106.9736839,2.0,2.0,90.0,90.0,0,shm - sertifikat hak milik,1,1,2.0,bagus,0,unfurnished,2200.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120,1800000000.0, Bekasi,-6.1817523,106.9736839,2.0,2.0,133.0,80.0,1,"lainnya (ppjb,girik,adat,dll)",1,1,2.0,sudah renovasi,1,unfurnished,2200.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
121,520000000.0, Bekasi,-6.1817523,106.9736839,3.0,1.0,36.0,60.0,0,shm - sertifikat hak milik,0,0,1.0,butuh renovasi,1,unfurnished,1300.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
122,1300000000.0, Bekasi,-6.1817523,106.9736839,2.0,2.0,84.0,56.0,2,"lainnya (ppjb,girik,adat,dll)",0,0,2.0,bagus,0,semi furnished,2200.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
123,685000000.0, Bekasi,-6.1817523,106.9736839,2.0,1.0,94.0,110.0,1,shm - sertifikat hak milik,0,0,1.0,bagus,1,unfurnished,2200.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124,930000000.0, Bekasi,-6.1817523,106.9736839,2.0,1.0,105.0,70.0,1,shm - sertifikat hak milik,0,0,1.0,bagus,1,unfurnished,1300.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125,685000000.0, Bekasi,-6.1817523,106.9736839,2.0,1.0,94.0,110.0,1,shm - sertifikat hak milik,0,0,1.0,bagus,1,unfurnished,2200.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
126,2100000000.0, Bekasi,-6.1817523,106.9736839,4.0,3.0,180.0,150.0,2,hgb - hak guna bangunan,0,0,2.0,baru,0,unfurnished,2200.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
127,520000000.0, Bekasi,-6.1817523,106.9736839,3.0,1.0,60.0,45.0,1,shm - sertifikat hak milik,0,0,1.0,butuh renovasi,0,unfurnished,1300.0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
128,520000000.0, Bekasi,-6.1817523,106.9736839,3.0,1.0,60.0,45.0,1,shm - sertifikat hak milik,0,0,1.0,butuh renovasi,0,unfurnished,1300.0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
129,1200000000.0, Bekasi,-6.1817523,106.9736839,2.0,1.0,119.0,63.0,1,shm - sertifikat hak milik,0,0,1.0,baru,1,unfurnished,2200.0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130,1200000000.0, Bekasi,-6.1817523,106.9736839,2.0,1.0,119.0,63.0,0,shm - sertifikat hak milik,0,0,1.0,bagus,0,unfurnished,2200.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
132,1450000000.0, Bekasi,-6.1817523,106.9736839,4.0,3.0,131.0,225.0,2,shm - sertifikat hak milik,0,0,2.0,bagus,0,unfurnished,2200.0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
133,1200000000.0, Bekasi,-6.1817523,106.9736839,2.0,2.0,90.0,53.0,1,shm - sertifikat hak milik,0,0,2.0,baru,1,unfurnished,2200.0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
134,1450000000.0, Bekasi,-6.1817523,106.9736839,4.0,3.0,131.0,225.0,2,shm - sertifikat hak milik,1,1,2.0,bagus,0,unfurnished,2200.0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
135,1400000000.0, Bekasi,-6.1817523,106.9736839,2.0,2.0,108.0,69.0,2,shm - sertifikat hak milik,1,1,2.0,bagus,0,unfurnished,2200.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
136,620000000.0, Bekasi,-6.1817523,106.9736839,2.0,1.0,96.0,70.0,1,shm - sertifikat hak milik,0,0,1.0,butuh renovasi,0,unfurnished,1300.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
137,1450000000.0, Bekasi,-6.1817523,106.9736839,2.0,2.0,144.0,110.0,1,shm - sertifikat hak milik,1,0,1.0,bagus,0,unfurnished,3500.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
138,1800000000.0, Bekasi,-6.1817523,106.9736839,3.0,2.0,144.0,120.0,0,shm - sertifikat hak milik,1,0,1.0,bagus,0,unfurnished,2200.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
139,1600000000.0, Bekasi,-6.1817523,106.9736839,3.0,2.0,160.0,260.0,0,shm - sertifikat hak milik,0,0,2.0,bagus,0,unfurnished,2200.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
140,3000000000.0, Bekasi,-6.1817523,106.9736839,4.0,5.0,160.0,280.0,0,shm - sertifikat hak milik,1,1,2.0,bagus,0,unfurnished,7600.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
141,3000000000.0, Bekasi,-6.1817523,106.9736839,4.0,5.0,160.0,280.0,0,shm - sertifikat hak milik,1,1,2.0,bagus,0,unfurnished,7600.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
142,1600000000.0, Bekasi,-6.1817523,106.9736839,3.0,2.0,120.0,260.0,0,shm - sertifikat hak milik,0,0,2.0,bagus,0,unfurnished,2200.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
143,1800000000.0, Bekasi,-6.1817523,106.9736839,3.0,2.0,144.0,120.0,0,shm - sertifikat hak milik,1,0,1.0,bagus,0,unfurnished,2200.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
144,2700000000.0, Bekasi,-6.1817523,106.9736839,3.0,3.0,270.0,175.0,2,shm - sertifikat hak milik,1,1,2.0,bagus,0,unfurnished,5500.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
145,1400000000.0, Bekasi,-6.1817523,106.9736839,2.0,2.0,108.0,69.0,1,shm - sertifikat hak milik,1,1,2.0,bagus,0,unfurnished,2200.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
146,970000000.0, Bekasi,-6.1817523,106.9736839,3.0,2.0,53.0,63.0,1,shm - sertifikat hak milik,0,0,2.0,baru,0,semi furnished,1300.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
147,575000000.0, Bekasi,-6.2845395,106.973377,2.0,1.0,60.0,55.0,1,shm - sertifikat hak milik,0,0,2.0,baru,1,unfurnished,1300.0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
148,900000000.0, Bekasi,-6.2845395,106.973377,3.0,2.0,72.0,69.0,1,shm - sertifikat hak milik,0,0,2.0,bagus sekali,1,semi furnished,1300.0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
149,1250000000.0, Bekasi,-6.2845395,106.973377,3.0,3.0,60.0,110.0,2,shm - sertifikat hak milik,0,0,3.0,baru,0,semi furnished,2200.0,0,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150,525000000.0, Bekasi,-6.2845395,106.973377,3.0,1.0,72.0,42.0,1,shm - sertifikat hak milik,0,0,1.0,baru,1,unfurnished,1300.0,0,0,0,0,1,0,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
151,510000000.0, Bekasi,-6.2845395,106.973377,2.0,1.0,70.0,38.0,1,shm - sertifikat hak milik,0,0,1.0,baru,1,unfurnished,1300.0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
152,895000000.0, Bekasi,-6.2845395,106.973377,2.0,2.0,92.0,120.0,1,shm - sertifikat hak milik,0,0,2.0,bagus,0,unfurnished,1300.0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
153,2500000000.0, Bekasi,-6.2845395,106.973377,4.0,3.0,135.0,110.0,2,shm - sertifikat hak milik,0,0,2.0,bagus,0,semi furnished,5500.0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
154,1650000000.0, Bekasi,-6.2845395,106.973377,4.0,3.0,165.0,180.0,2,shm - sertifikat hak milik,0,1,2.0,sudah renovasi,2,semi furnished,2200.0,1,1,1,0,1,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
