,certificate,property_condition,furnishing,city,lat,long,bedrooms,bathrooms,land_size_m2,building_size_m2,carports,maid_bedrooms,maid_bathrooms,floors,garages,electricity_num,fac_tempat_jemuran,fac_jalur_telepon,fac_jogging_track,fac_kolam_renang,fac_masjid,fac_keamanan,fac_cctv,fac_kitchen_set,fac_one_gate_system,fac_akses_parkir,fac_playground,fac_wastafel,fac_ac,fac_lapangan_basket,fac_tempat_gym,fac_kolam_ikan,fac_lapangan_voli,fac_lapangan_tenis,fac_lapangan_bola,fac_mesin_cuci,fac_lapangan_bulu_tangkis,fac_kulkas,fac_garden,fac_water_heater,fac_canopy,fac_smart_home,fac_backyard_luas,fac_garasi,fac_balkon,fac_pompa_air_wasser_dan_booster,fac_kompor_exhaust,fac_basement,fac_gudang,fac_clubhouse,fac_service_area,fac_plumbing_system
1413,"lainnya (ppjb,girik,adat,dll)",bagus,unfurnished, Tangerang,-6.2894318,106.6344454,4.0,4.0,748.0,500.0,2,1,1,3.0,2,11000.0,1,1,1,0,0,1,1,1,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1414,shm - sertifikat hak milik,bagus sekali,semi furnished, Jakarta Utara,-6.1024783,106.7411903,4.0,4.0,180.0,300.0,1,1,1,3.0,2,4400.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1415,"lainnya (ppjb,girik,adat,dll)",baru,unfurnished, Jakarta Barat,-6.1612309,106.5361526,4.0,3.0,120.0,350.0,2,1,1,4.0,2,3500.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1416,hgb - hak guna bangunan,baru,unfurnished, Bogor,-6.5183495,106.8512789,4.0,5.0,313.0,360.0,1,2,1,2.0,1,5500.0,1,1,0,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1417,"lainnya (ppjb,girik,adat,dll)",baru,furnished, Tangerang,-6.3007333,106.586126,1.0,2.0,30.0,41.0,1,0,0,3.0,0,1300.0,0,1,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1418,shm - sertifikat hak milik,bagus,unfurnished, Tangerang,-6.2433511,106.6174456,3.0,2.0,202.0,106.0,0,1,1,2.0,0,2200.0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1419,shm - sertifikat hak milik,bagus,unfurnished, Tangerang,-6.2368145,106.566375,2.0,2.0,253.0,138.0,2,1,0,2.0,0,3500.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1420,shm - sertifikat hak milik,baru,unfurnished, Tangerang,-6.2392745,106.7351095,3.0,2.0,63.0,100.0,1,0,0,3.0,1,2200.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1421,shm - sertifikat hak milik,unfurnished,baru, Tangerang,-6.3007333,106.586126,3.0,2.0,90.0,68.0,0,1,1,2.0,0,2200.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1422,shm - sertifikat hak milik,baru,unfurnished, Bogor,-6.381012,106.9620255,4.0,4.0,240.0,333.0,2,1,1,3.0,1,6600.0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1423,shm - sertifikat hak milik,baru,semi furnished, Bogor,-6.39754,106.96505,3.0,2.0,94.0,96.0,1,0,0,1.0,0,2200.0,0,0,1,0,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1424,shm - sertifikat hak milik,bagus,unfurnished, Jakarta Utara,-6.1024783,106.7411903,5.0,5.0,785.0,785.0,4,1,1,2.0,2,6600.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1425,shm - sertifikat hak milik,bagus,semi furnished, Bogor,-6.577853,106.8507965,4.0,3.0,153.0,200.0,0,1,0,2.0,1,3500.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1426,shm - sertifikat hak milik,bagus,unfurnished, Jakarta Timur,-6.20383,106.8620266,2.0,2.0,25.0,37.0,0,0,0,2.0,0,2200.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1427,"lainnya (ppjb,girik,adat,dll)",bagus,unfurnished, Bogor,-6.5183495,106.8512789,3.0,2.0,144.0,105.0,2,0,0,2.0,0,2200.0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1428,shm - sertifikat hak milik,baru,unfurnished, Jakarta Selatan,-6.2714749,106.7914251,4.0,3.0,171.0,337.0,0,1,1,3.0,2,3500.0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1429,hgb - hak guna bangunan,bagus sekali,semi furnished, Bekasi,-6.1817523,106.9736839,5.0,5.0,376.0,700.0,3,0,0,2.0,2,3300.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1430,shm - sertifikat hak milik,bagus,semi furnished, Bogor,-6.544858,106.7683245,3.0,2.0,112.0,75.0,1,0,0,1.0,0,1300.0,1,0,1,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1431,shm - sertifikat hak milik,baru,unfurnished, Jakarta Barat,-6.15966,106.786205,3.0,3.0,50.0,128.0,0,0,0,3.0,0,2200.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1432,shm - sertifikat hak milik,baru,unfurnished, Jakarta Timur,-6.2080499,106.891185,2.0,2.0,36.0,60.0,1,0,0,2.0,0,2200.0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1433,shm - sertifikat hak milik,bagus,unfurnished, Bogor,-6.4769375,106.7880935,5.0,2.0,104.0,180.0,1,1,0,3.0,0,2200.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1434,hgb - hak guna bangunan,baru,unfurnished, Bekasi,-6.223945,106.9862751,2.0,2.0,55.0,50.0,1,1,1,2.0,0,2200.0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1435,"lainnya (ppjb,girik,adat,dll)",sudah renovasi,unfurnished, Bogor,-6.5183495,106.8512789,4.0,3.0,220.0,221.0,1,1,1,3.0,1,2200.0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1436,shm - sertifikat hak milik,baru,furnished, Depok,-6.397933,106.7679611,4.0,4.0,129.0,120.0,2,1,1,2.0,0,5500.0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1437,shm - sertifikat hak milik,bagus,semi furnished, Tangerang,-6.2913776,106.636332,5.0,4.0,365.0,400.0,1,1,1,2.0,1,4400.0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1438,shm - sertifikat hak milik,bagus,furnished, Jakarta Barat,-6.15966,106.786205,3.0,3.0,80.0,170.0,1,0,0,3.0,0,2200.0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1439,shm - sertifikat hak milik,bagus,semi furnished, Depok,-6.332401,106.7907829,6.0,4.0,321.0,500.0,1,1,1,2.0,1,6600.0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1440,shm - sertifikat hak milik,baru,unfurnished, Depok,-6.3703875,106.7606085,2.0,1.0,85.0,50.0,1,0,0,1.0,1,2200.0,0,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1441,shm - sertifikat hak milik,baru,unfurnished, Tangerang,-6.2452287,106.5037491,3.0,3.0,210.0,200.0,1,0,0,2.0,1,2200.0,1,0,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1442,shm - sertifikat hak milik,sudah renovasi,unfurnished, Tangerang,-6.2452287,106.5037491,3.0,1.0,72.0,60.0,1,0,0,2.0,0,1300.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1443,shm - sertifikat hak milik,bagus,unfurnished, Tangerang,-6.2368145,106.566375,2.0,1.0,89.0,40.0,0,0,0,1.0,0,1300.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1444,shm - sertifikat hak milik,bagus,unfurnished, Depok,-6.3605754,106.9591808,3.0,3.0,120.0,158.0,1,0,0,2.0,0,2200.0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1445,shm - sertifikat hak milik,bagus,furnished, Bogor,-6.7213695,106.9444128,3.0,2.0,60.0,90.0,1,0,0,3.0,0,1300.0,1,0,0,1,0,0,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1446,shm - sertifikat hak milik,bagus,unfurnished, Jakarta Pusat,-6.181269,106.8670735,4.0,4.0,1010.0,1200.0,6,1,1,2.0,2,6600.0,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1447,"lainnya (ppjb,girik,adat,dll)",baru,unfurnished, Tangerang,-6.217129,106.5131048,3.0,3.0,105.0,126.0,2,1,1,2.0,0,2200.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1448,shm - sertifikat hak milik,bagus,unfurnished, Bogor,-6.5850174,106.8298865,2.0,1.0,105.0,55.0,1,0,0,1.0,0,2200.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1449,shm - sertifikat hak milik,bagus,furnished, Bogor,-6.5183495,106.8512789,3.0,4.0,329.0,275.0,1,1,0,1.0,0,2200.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1450,shm - sertifikat hak milik,baru,furnished, Tangerang,-6.3007333,106.586126,3.0,3.0,66.0,86.0,1,0,0,2.0,0,2200.0,0,1,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1451,hgb - hak guna bangunan,bagus,furnished, Bogor,-6.67582,106.9219299,3.0,3.0,363.0,170.0,0,1,1,1.0,2,4400.0,1,1,1,0,1,1,0,1,0,0,0,1,1,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1452,shm - sertifikat hak milik,bagus,furnished, Bogor,-6.5183495,106.8512789,2.0,3.0,1250.0,250.0,1,1,0,1.0,1,4400.0,0,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1453,shm - sertifikat hak milik,bagus sekali,unfurnished, Tangerang,-6.2433511,106.6174456,4.0,3.0,303.0,300.0,2,1,1,2.0,2,5500.0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1454,shm - sertifikat hak milik,bagus,unfurnished, Bogor,-6.6097729,106.8130539,3.0,2.0,1068.0,400.0,2,1,1,2.0,1,7700.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1455,shm - sertifikat hak milik,baru,unfurnished, Bekasi,-6.3551787,106.8646203,3.0,2.0,84.0,91.0,1,0,0,2.0,0,2200.0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1456,shm - sertifikat hak milik,bagus sekali,semi furnished, Jakarta Utara,-6.1024783,106.7411903,4.0,4.0,390.0,500.0,2,1,1,2.0,0,3300.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1457,shm - sertifikat hak milik,baru,unfurnished, Depok,-6.337565,106.7914685,2.0,1.0,93.0,88.0,2,0,0,1.0,0,1300.0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1458,shm - sertifikat hak milik,baru,semi furnished, Tangerang,-6.2623791,106.5220235,4.0,3.0,140.0,176.0,1,1,1,2.0,2,3500.0,1,1,1,0,0,1,1,1,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1459,shm - sertifikat hak milik,bagus,unfurnished, Bogor,-6.6219274,106.8088855,2.0,1.0,115.0,95.0,0,0,0,1.0,0,2200.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1460,shm - sertifikat hak milik,baru,unfurnished, Jakarta Timur,-6.195829,106.8821799,2.0,2.0,35.0,69.0,1,0,0,2.0,0,2200.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1461,shm - sertifikat hak milik,bagus,unfurnished, Tangerang,-6.1828701,106.617579,2.0,2.0,120.0,102.0,1,0,0,1.0,0,1300.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1462,shm - sertifikat hak milik,baru,unfurnished, Jakarta Barat,-6.172144,106.7675632,2.0,3.0,45.0,90.0,0,0,0,3.0,0,2200.0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1463,shm - sertifikat hak milik,bagus,unfurnished, Tangerang,-6.2327938,106.6804959,3.0,2.0,60.0,60.0,1,0,0,2.0,0,2200.0,1,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1464,shm - sertifikat hak milik,baru,semi furnished, Jakarta Selatan,-6.3304165,106.8254635,4.0,4.0,90.0,150.0,2,0,0,2.0,0,2200.0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1465,"lainnya (ppjb,girik,adat,dll)",sudah renovasi,unfurnished, Tangerang,-6.2433511,106.6174456,4.0,4.0,238.0,178.0,1,1,1,2.0,0,3500.0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1466,shm - sertifikat hak milik,unfurnished,baru, Depok,-6.3723065,106.818092,3.0,3.0,100.0,130.0,0,0,0,2.0,1,2200.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1467,shm - sertifikat hak milik,baru,unfurnished, Bogor,-6.4014935,106.9279365,2.0,1.0,70.0,36.0,1,0,0,1.0,0,1300.0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1468,shm - sertifikat hak milik,bagus,unfurnished, Tangerang,-6.2452287,106.5037491,2.0,1.0,90.0,75.0,1,0,0,1.0,0,2200.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1469,shm - sertifikat hak milik,bagus,unfurnished, Jakarta Barat,-6.1911406,106.741305,3.0,2.0,97.0,120.0,0,0,0,2.0,1,2200.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1470,shm - sertifikat hak milik,bagus sekali,semi furnished, Bekasi,-6.227202,106.9584634,4.0,2.0,90.0,150.0,1,0,0,2.0,0,2200.0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1471,shm - sertifikat hak milik,bagus,unfurnished, Bogor,-6.3882496,106.9273915,3.0,2.0,186.0,110.0,2,0,0,2.0,0,1300.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1472,shm - sertifikat hak milik,baru,unfurnished, Bogor,-6.7028187,106.9990215,4.0,2.0,91.0,112.0,0,0,0,2.0,1,2200.0,1,0,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1473,"lainnya (ppjb,girik,adat,dll)",bagus sekali,semi furnished, Tangerang,-6.268021,106.6385677,4.0,3.0,128.0,160.0,1,1,1,2.0,0,4400.0,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1474,shm - sertifikat hak milik,bagus,unfurnished, Tangerang,-6.1677445,106.4977165,3.0,2.0,119.0,74.0,1,0,0,1.0,0,1300.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1475,shm - sertifikat hak milik,baru,unfurnished, Tangerang,-6.2433511,106.6174456,3.0,2.0,233.0,135.0,1,1,1,2.0,1,2200.0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1476,shm - sertifikat hak milik,baru,unfurnished, Tangerang,-6.1828701,106.617579,4.0,2.0,72.0,83.0,1,0,0,2.0,1,2200.0,0,1,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1477,shm - sertifikat hak milik,bagus,unfurnished, Tangerang,-6.3508185,106.7612094,3.0,2.0,126.0,100.0,1,0,0,2.0,0,2200.0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1478,shm - sertifikat hak milik,baru,unfurnished, Bekasi,-6.363249,106.9403936,3.0,2.0,84.0,77.0,1,0,0,2.0,1,1300.0,0,1,1,0,1,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1479,shm - sertifikat hak milik,bagus sekali,furnished, Bogor,-6.6068275,106.763125,2.0,2.0,96.0,80.0,0,1,0,1.0,1,1300.0,0,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1480,"lainnya (ppjb,girik,adat,dll)",bagus,unfurnished, Tangerang,-6.3007333,106.586126,4.0,4.0,200.0,358.0,2,0,0,3.0,0,7700.0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1481,shm - sertifikat hak milik,unfurnished,baru, Depok,-6.367494,106.874766,3.0,2.0,90.0,90.0,0,0,0,2.0,1,2200.0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1482,shm - sertifikat hak milik,bagus,semi furnished, Bekasi,-6.2719831,106.9872978,4.0,4.0,162.0,230.0,1,0,1,2.0,0,3500.0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1483,shm - sertifikat hak milik,bagus,unfurnished, Depok,-6.4213209,106.885539,2.0,1.0,84.0,48.0,1,0,0,1.0,0,2200.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1484,shm - sertifikat hak milik,bagus,semi furnished, Jakarta Selatan,-6.2777833,106.8114224,3.0,3.0,980.0,500.0,1,2,0,1.0,2,16500.0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1485,"lainnya (ppjb,girik,adat,dll)",bagus,unfurnished, Bogor,-6.5183495,106.8512789,3.0,2.0,84.0,89.0,1,1,1,2.0,0,2200.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1486,shm - sertifikat hak milik,bagus,semi furnished, Bogor,-6.5669486,106.7941563,4.0,2.0,178.0,100.0,1,0,1,1.0,0,2200.0,0,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1487,shm - sertifikat hak milik,bagus sekali,unfurnished, Tangerang,-6.1878658,106.5186859,3.0,4.0,135.0,200.0,2,0,0,2.0,2,2200.0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1488,shm - sertifikat hak milik,bagus,unfurnished, Jakarta Selatan,-6.2223439,106.7862716,5.0,4.0,588.0,823.0,2,1,1,1.0,1,10000.0,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1489,shm - sertifikat hak milik,baru,unfurnished, Tangerang,-6.3007333,106.586126,5.0,5.0,684.0,545.0,1,1,1,3.0,4,3500.0,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1490,shm - sertifikat hak milik,bagus,unfurnished, Bekasi,-6.223945,106.9862751,3.0,2.0,144.0,186.0,1,1,0,2.0,0,2200.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1491,"lainnya (ppjb,girik,adat,dll)",sudah renovasi,unfurnished, Bekasi,-6.223945,106.9862751,3.0,3.0,144.0,200.0,1,0,0,2.0,1,2200.0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1492,shm - sertifikat hak milik,baru,unfurnished, Bekasi,-6.292665,107.0274099,2.0,1.0,60.0,55.0,1,0,0,1.0,1,1300.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1493,shm - sertifikat hak milik,bagus,semi furnished, Bekasi,-6.2849775,106.970127,6.0,2.0,127.0,190.0,1,1,1,2.0,1,3500.0,1,1,0,0,1,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1494,"lainnya (ppjb,girik,adat,dll)",baru,unfurnished, Bekasi,-6.12097,107.0004485,2.0,2.0,90.0,70.0,2,0,0,2.0,0,2200.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1495,shm - sertifikat hak milik,bagus sekali,furnished, Bogor,-6.4824535,106.8367054,3.0,2.0,84.0,84.0,0,0,0,2.0,1,2200.0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1496,shm - sertifikat hak milik,baru,unfurnished, Depok,-6.4281714,106.8368844,2.0,1.0,60.0,38.0,0,0,0,1.0,0,1300.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1497,shm - sertifikat hak milik,baru,unfurnished, Jakarta Timur,-6.195829,106.8821799,3.0,3.0,56.0,87.0,1,0,0,2.0,0,2200.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1498,shm - sertifikat hak milik,baru,semi furnished, Bogor,-6.5501679,106.836927,3.0,2.0,94.0,96.0,1,0,0,1.0,0,2200.0,0,0,1,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1499,shm - sertifikat hak milik,bagus,unfurnished, Tangerang,-6.2892975,106.758774,4.0,4.0,118.0,200.0,1,0,1,2.0,0,2200.0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500,shm - sertifikat hak milik,bagus,unfurnished, Depok,-6.3663035,106.7796109,3.0,3.0,72.0,140.0,1,1,0,2.0,0,3500.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1501,shm - sertifikat hak milik,bagus,unfurnished, Jakarta Utara,-6.1596905,106.9005624,4.0,4.0,513.0,800.0,2,1,1,3.0,0,24000.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1502,"lainnya (ppjb,girik,adat,dll)",baru,unfurnished, Bekasi,-6.1263046,107.0217935,2.0,1.0,60.0,45.0,1,0,0,1.0,0,1300.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
